country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
PORTUGAL,3506,"Prepared glues and other prepared adhesives, n.e.c. or included; products suitable for use as glues or adhesives, put up for retail sale as glues or adhesives, not exceeding 1kg net weight",25780.8,25780.8,12890.4,100.0,0.0064002370916650154,2.0,2.0,1.0,100.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
ARGENTINA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",25638.0,25638.0,185905.0,-86.20908528549528,0.006364786141473797,2.0,2.0,14.25,-85.96491228070175,0.017543090215341433,1,1,6.0,-83.33333333333333,0.020403999183840033,1,1,7.0,-85.71428571428571,0.014322543683758236,0,0,0.0,0.0,0.0
INDONESIA,0907,"Cloves (whole fruit, cloves and stems)",25602.0,25602.0,257243.4,-90.04755807146073,0.006355848927139877,2.0,2.0,20.0,-90.0,0.017543090215341433,1,1,10.0,-90.0,0.020403999183840033,1,1,10.0,-90.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,5703,"Carpets and other textile floor coverings; tufted, whether or not made up",25578.0,25578.0,,,0.006349890784250596,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
MEXICO,8506,Cells and batteries; primary,25342.0,25342.0,329257.5,-92.30328845964026,0.006291302379172672,2.25,2.25,31.75,-92.91338582677166,0.01973597649225911,1,1,14.0,-92.85714285714286,0.020403999183840033,1,1,16.0,-93.75,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,5608,"Twine, cordage or rope; knotted netting, made up fishing nets and other made up nets, of textile materials",25340.0,25340.0,26460.0,-4.232804232804233,0.006290805867265232,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
SOUTH AFRICA,3305,Hair preparations; for use on the hair,25280.0,25280.0,24618.0,2.689089284263547,0.006275910510042031,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,8447,"Knitting machines, stitch-bonding machines and machines for making gimped yarn, tulle, lace, embroidery, trimmings, braid or net and machines for tufting",25240.0,25240.0,52014.0,-51.47460299150229,0.00626598027189323,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
BELGIUM,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",25187.62,25187.62,10958.75,129.84026462872134,0.006252976625037376,2.0,2.0,1.0,100.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
SOUTH AFRICA,9999,Commodities not specified according to kind,25000.0,25000.0,24980.0,0.08006405124099279,0.0062063988430004265,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
SOUTH KOREA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",24995.5,24995.5,24958.5,0.1482460885069215,0.006205281691208687,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
INDONESIA,8502,Electric generating sets and rotary converters,24930.0,24930.0,33150.0,-24.79638009049774,0.006189020926240026,2.0,2.0,3.0,-33.333333333333336,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
USA,1209,"Seeds, fruit and spores; of a kind used for sowing",24901.73,24901.73,75684.97,-67.09818343060716,0.00618200273042836,5.0,5.0,10.0,-50.0,0.043857725538353584,2,2,9.0,-77.77777777777777,0.040807998367680065,3,3,8.0,-62.5,0.042967631051274706,0,0,1.0,-100.0,0.0
PANAMA,2918,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, peroxyacids; their halogenated, sulphonated, nitrated or nitrosated derivatives",24894.0,24894.0,,,0.006180083711906105,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
PANAMA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",24876.0,24876.0,82200.0,-69.73722627737226,0.006175615104739144,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
GHANA,4407,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of a thickness exceeding 6mm",24820.0,24820.0,24077.0,3.08593263280309,0.006161712771330824,2.25,2.25,2.0,12.5,0.01973597649225911,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
MEXICO,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",24761.0,24761.0,6795.0,264.40029433406914,0.0061470656700613425,4.0,4.0,4.0,0.0,0.035086180430682866,1,1,1.0,0.0,0.020403999183840033,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
COLOMBIA,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",24654.0,24654.0,116617.27000000002,-78.85904892131329,0.0061205022830133,2.0,2.0,34.75,-94.24460431654676,0.017543090215341433,1,1,7.0,-85.71428571428571,0.020403999183840033,1,1,17.0,-94.11764705882354,0.014322543683758236,0,0,0.0,0.0,0.0
ARGENTINA,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",24578.95,24578.95,,,0.006101870673686613,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHILE,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",24578.95,24578.95,363747.61,-93.24285594618753,0.006101870673686613,2.0,2.0,28.0,-92.85714285714286,0.017543090215341433,1,1,15.0,-93.33333333333333,0.020403999183840033,1,1,16.0,-93.75,0.014322543683758236,0,0,0.0,0.0,0.0
NETHERLANDS,4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",24556.0,24556.0,29922.0,-17.93329322906223,0.0060961731995487385,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
TAIWAN,9999,Commodities not specified according to kind,24555.4,24555.4,51681.8,-52.48733596740051,0.006096024245976507,3.0,3.0,8.0,-62.5,0.026314635323012148,2,2,6.0,-66.66666666666667,0.040807998367680065,2,2,6.0,-66.66666666666667,0.028645087367516472,0,0,0.0,0.0,0.0
POLAND,4804,"Uncoated kraft paper and paperboard, in rolls or sheets, other than that of heading no. 4802 or 4803",24352.0,24352.0,96514.0,-74.76842737841142,0.006045528984989855,2.0,2.0,8.0,-75.0,0.017543090215341433,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
USA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",24269.5,24269.5,331957.39,-92.68897131646926,0.006025047868807954,4.0,4.0,44.0,-90.9090909090909,0.035086180430682866,1,1,26.0,-96.15384615384616,0.020403999183840033,2,2,26.0,-92.3076923076923,0.028645087367516472,0,0,5.0,-100.0,0.0
INDONESIA,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",24146.82,24146.82,,,0.0059945918284055825,4.0,4.0,,,0.035086180430682866,1,1,,,0.020403999183840033,2,2,,,0.028645087367516472,0,0,,,0.0
ECUADOR,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",23993.0,23993.0,49488.0,-51.51753960556094,0.00595640509760437,1.0,1.0,2.0,-50.0,0.008771545107670716,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
SLOVENIA,0203,"Meat of swine; fresh, chilled or frozen",23874.0,23874.0,,,0.005926862639111687,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
BRAZIL,4812,"Filter blocks, slabs and plates of paper pulp",23669.0,23669.0,129282.79999999999,-81.69207350088332,0.005875970168599084,2.0,2.0,12.0,-83.33333333333333,0.017543090215341433,1,1,6.0,-83.33333333333333,0.020403999183840033,1,1,6.0,-83.33333333333333,0.014322543683758236,0,0,0.0,0.0,0.0
MOROCCO,0405,Butter and other fats and oils derived from milk; dairy spreads,23551.0,23551.0,209950.48,-88.78259292381708,0.005846675966060122,2.0,2.0,20.0,-90.0,0.017543090215341433,1,1,9.0,-88.88888888888889,0.020403999183840033,1,1,9.0,-88.88888888888889,0.014322543683758236,0,0,0.0,0.0,0.0
NETHERLANDS,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",23500.0,23500.0,35805.0,-34.366708560256946,0.005834014912420401,1.0,1.0,3.0,-66.66666666666667,0.008771545107670716,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
IRELAND,3006,Pharmaceutical goods,23336.0,23336.0,14792.0,57.760951865873444,0.005793300936010318,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
INDIA,9608,"Pens; ball-point, felt tipped, other porous tipped pens; fountain pens, stylograph pens duplicating stylos, propelling or sliding pencils; parts of the foregoing, excluding those of heading no. 9609",23263.8,23263.8,142682.1,-83.69536192696911,0.0057753768561517324,2.0,2.0,16.0,-87.5,0.017543090215341433,1,1,7.0,-85.71428571428571,0.020403999183840033,1,1,7.0,-85.71428571428571,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,9405,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated signs, name-plates and the like, having permanently fixed light source and parts thereof n.e.c. or incl",23225.8,23225.8,389440.45999999996,-94.03611016687893,0.005765943129910372,6.0,6.0,48.0,-87.5,0.052629270646024295,4,4,25.0,-84.0,0.08161599673536013,4,4,26.0,-84.61538461538461,0.057290174735032943,0,0,0.0,0.0,0.0
COLOMBIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",23136.0,23136.0,,,0.005743649745266315,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,2912,"Aldehydes, whether or not with other oxygen function; cyclic polymers of aldehydes; paraformaldehyde",23115.46,23115.46,17687.2,30.69032972997421,0.005738550567976905,4.0,4.0,2.0,100.0,0.035086180430682866,2,2,1.0,100.0,0.040807998367680065,2,2,1.0,100.0,0.028645087367516472,0,0,0.0,0.0,0.0
INDIA,5607,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coated, covered or sheathed with rubber or plastics",23008.0,23008.0,68706.0,-66.5123861089279,0.005711872983190152,2.0,2.0,6.0,-66.66666666666667,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
SOUTH KOREA,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",22874.0,22874.0,,,0.00567860668539167,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
COLOMBIA,2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,22840.0,22840.0,68270.0,-66.54460231434012,0.00567016598296519,1.0,1.0,4.0,-75.0,0.008771545107670716,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
USA,8407,Reciprocating or rotary internal combustion piston engines,22644.6,22644.6,215842.31,-89.50872977591835,0.005621656769608298,0.0,0.0,0.0,0.0,0.0,32,32,122.0,-73.77049180327869,0.652927973882881,0,0,0.0,0.0,0.0,32,32,123.0,-73.98373983739837,2.0765736534717716
USA,4809,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated paper for duplicator stencils or offset plates), whether or not printed, in rolls or sheets",22591.0,22591.0,1234699.56,-98.17032412322233,0.0056083502504889055,2.0,2.0,102.0,-98.03921568627452,0.017543090215341433,1,1,28.0,-96.42857142857143,0.020403999183840033,1,1,51.0,-98.03921568627452,0.014322543683758236,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",22541.0,22541.0,45082.0,-50.0,0.005595937452802904,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
BRAZIL,1507,"Soya-bean oil and its fractions; whether or not refined, but not chemically modified",22465.0,22465.0,23830.0,-5.728073856483424,0.005577070000320183,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",22272.0,22272.0,22272.0,0.0,0.00552915660125222,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
SENEGAL,6309,Textiles; worn clothing and other worn articles,22089.0,22089.0,,,0.005483725761721457,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
CHINA,9001,"Optical fibres and optical fibre bundles; optical fibre cables not of heading no. 8544; sheets, plates of polarising material; lenses, prisms, mirrors, of any material; unmounted; not non optical glas",21740.0,21740.0,59381.740000000005,-63.38941903689586,0.005397084433873171,2.0,2.0,6.0,-66.66666666666667,0.017543090215341433,1,1,3.0,-66.66666666666667,0.020403999183840033,1,1,3.0,-66.66666666666667,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,8204,"Tools, hand; hand-operated spanners and wrenches (including torque meter wrenches but not including tap wrenches), interchangeable spanner sockets, with or without handles",21601.0,21601.0,503402.99,-95.70900443002931,0.0053625768563060885,2.0,2.0,42.0,-95.23809523809524,0.017543090215341433,1,1,19.0,-94.73684210526316,0.020403999183840033,1,1,23.0,-95.65217391304348,0.014322543683758236,0,0,0.0,0.0,0.0
EGYPT,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",21507.0,21507.0,,,0.005339240796656407,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
INDONESIA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",21504.26,21504.26,11751612.45,-99.81701013293713,0.005338560575343214,1.0,1.0,24.0,-95.83333333333333,0.008771545107670716,1,1,20.0,-95.0,0.020403999183840033,1,1,12.0,-91.66666666666667,0.014322543683758236,0,0,17.0,-100.0,0.0
CHINA,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",21500.0,21500.0,816657.0,-97.36731577639083,0.005337503004980366,2.0,2.0,62.0,-96.7741935483871,0.017543090215341433,1,1,29.0,-96.55172413793103,0.020403999183840033,1,1,31.0,-96.7741935483871,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,3209,"Paints and varnishes (including enamels and lacquers) based on synthetic or chemically modified natural polymers, dispersed or dissolved in an aqueous medium",21410.0,21410.0,25550.0,-16.20352250489237,0.005315159969145565,2.0,2.0,2.0,0.0,0.017543090215341433,1,1,2.0,-50.0,0.020403999183840033,1,1,2.0,-50.0,0.014322543683758236,0,0,0.0,0.0,0.0
CHILE,9999,Commodities not specified according to kind,21235.0,21235.0,114360.0,-81.43144456103532,0.0052717151772445625,2.25,2.25,18.25,-87.67123287671232,0.01973597649225911,1,1,9.0,-88.88888888888889,0.020403999183840033,1,1,9.0,-88.88888888888889,0.014322543683758236,0,0,0.0,0.0,0.0
CHINA,6108,"Slips, petticoats, briefs, panties, nightdresses, pyjamas, negligees, bathrobes, dressing gowns and similar articles; women's or girls', knitted or crocheted",21053.0,21053.0,1516456.7999999998,-98.61169800550863,0.005226532593667519,2.0,2.0,132.0,-98.48484848484848,0.017543090215341433,1,1,64.0,-98.4375,0.020403999183840033,1,1,66.0,-98.48484848484848,0.014322543683758236,0,0,0.0,0.0,0.0
LEBANON,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",20889.0,20889.0,20240.0,3.2065217391304346,0.005185818617257436,1.0,1.0,1.0,0.0,0.008771545107670716,1,1,1.0,0.0,0.020403999183840033,1,1,1.0,0.0,0.014322543683758236,0,0,0.0,0.0,0.0
VIETNAM,6217,Sugars and sugar confectionery,20880.0,20880.0,60630.0,-65.56160316674914,0.005183584313673956,2.0,2.0,9.0,-77.77777777777777,0.017543090215341433,1,1,6.0,-83.33333333333333,0.020403999183840033,2,2,6.0,-66.66666666666667,0.028645087367516472,0,0,0.0,0.0,0.0
EGYPT,0406,Cheese and curd,20827.8,20827.8,685684.9900000001,-96.96248272840273,0.005170625352889771,2.0,2.0,68.25,-97.06959706959707,0.017543090215341433,1,1,16.0,-93.75,0.020403999183840033,1,1,32.0,-96.875,0.014322543683758236,0,0,0.0,0.0,0.0
TURKEY,2202,"Waters, including mineral and aerated waters, containing added sugar or sweetening matter, flavoured; other non-alcoholic beverages, not including fruit or vegetable juices of heading no. 2009",20789.84,20789.84,136246.53999999998,-84.74101434062105,0.005161201556886559,1.0,1.0,12.75,-92.15686274509804,0.008771545107670716,1,1,4.0,-75.0,0.020403999183840033,1,1,6.0,-83.33333333333333,0.014322543683758236,0,0,0.0,0.0,0.0
BELGIUM,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",20734.8,20734.8,47416.28,-56.2707154589099,0.00514753754919381,2.0,2.0,4.0,-50.0,0.017543090215341433,1,1,4.0,-75.0,0.020403999183840033,1,1,4.0,-75.0,0.014322543683758236,0,0,0.0,0.0,0.0
GUATEMALA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",20732.94,20732.94,,,0.00514707579311989,2.0,2.0,,,0.017543090215341433,1,1,,,0.020403999183840033,1,1,,,0.014322543683758236,0,0,,,0.0
