country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
INDONESIA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",11751612.45,11751612.45,14601366.0,-19.51703388573371,0.2872074398714357,24.0,24.0,10.75,123.25581395348836,0.0236509125310418,20,20,23.0,-13.043478260869565,0.0460596011238542,12,12,7.0,71.42857142857143,0.0204227509445522,17,17,19.0,-10.526315789473683,0.1362288644923471,-0.5471867441518096,-1,0.03586140745130934,False,15
USA,3901,"Polymers of ethylene, in primary forms",11320812.73,11320812.73,10992382.85,2.987795134882869,0.2766787668740096,906.0,906.0,898.5,0.8347245409015025,0.8928219480468288,180,180,167.0,7.7844311377245505,0.4145364101146884,457,457,443.0,3.160270880361174,0.7777664318050308,0,0,0.0,0.0,0.0,-0.545102152254724,-1,0.03557725613927298,False,39
CHINA,7326,"Iron or steel; articles, n.e.c. in chapter 73",11248647.849999998,11248647.849999998,3684107.93,205.328944312443,0.2749150692944975,526.0,526.0,201.0,161.6915422885572,0.5183491663053332,82,82,36.0,127.77777777777776,0.1888443646078025,414,414,134.0,208.955223880597,0.704584907587052,0,0,0.0,0.0,0.0,-0.5540590035645143,-1,0.033022448770371075,False,73
CHINA,1604,Prepared or preserved fish; caviar and caviar substitutes prepared from fish eggs,11039341.0,11039341.0,10161931.3,8.634280965863242,0.2697996449395993,568.0,568.0,553.5,2.6196928635953025,0.5597382632346565,166,166,167.0,-0.5988023952095808,0.3822946893279904,494,494,447.0,10.51454138702461,0.8407365805507335,0,0,0.0,0.0,0.0,-0.542402902475956,-1,0.03550596226915302,False,16
TURKEY,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",11029990.03,11029990.03,618880.03,1682.2501123521467,0.2695711087990959,30.0,30.0,34.0,-11.764705882352942,0.0295636406638022,10,10,3.0,233.33333333333331,0.0230298005619271,23,23,23.0,0.0,0.0391436059770584,6,6,0.0,600.0,0.0480807757031813,-0.6195170235435847,-1,0.014374491601343103,False,72
INDIA,2203,Beer made from malt,10809261.84,10809261.84,8336749.27,29.657993660639388,0.2641765488076834,825.0,825.0,651.5,26.630851880276285,0.8130001182545626,154,154,69.0,123.18840579710144,0.3546589286536779,398,398,303.0,31.353135313531357,0.6773545729943157,0,0,0.0,0.0,0.0,-0.5423668966942438,-1,0.03524051188334367,False,22
DOMINICAN REPUBLIC,2710,"Petroleum oils and oils from bituminous minerals, not crude; preparations n.e.c, containing by weight 70% or more of petroleum oils or oils from bituminous minerals; these being the basic constituents",10682074.160000002,10682074.160000002,65988806.5,-83.81229374106046,0.2610681032125441,155.0,155.0,166.0,-6.626506024096385,0.1527454767629784,39,39,45.0,-13.333333333333334,0.0898162221915158,79,79,83.0,-4.819277108433735,0.1344497770516355,4,4,11.0,-63.63636363636363,0.0320538504687875,-0.5570693113942425,-1,0.03667321466072529,False,27
MALAYSIA,1511,"Palm oil and its fractions; whether or not refined, but not chemically modified",10009193.72,10009193.72,14659678.2,-31.72296428716969,0.2446230179670749,128.0,128.0,17.0,652.9411764705883,0.1261382001655563,34,34,22.0,54.54545454545455,0.0783013219105522,128,128,17.0,652.9411764705883,0.2178426767418904,9,9,17.0,-47.05882352941177,0.072121163554772,-0.532830844150679,-1,0.036015522425256276,False,15
BRAZIL,1601,"Sausages and similar products of meat, meat offal or blood; food preparations based on these products",9816810.16,9816810.16,7572649.119999999,29.635085482476452,0.2399211959851092,741.5,741.5,669.75,10.712952594251586,0.730714651740313,347,347,270.0,28.51851851851852,0.7991340794988715,348,348,270.0,28.88888888888889,0.5922597773920147,0,0,0.0,0.0,0.0,-0.5284632956356444,-1,0.0352408011274377,False,16
TAIWAN,2106,Food preparations not elsewhere specified or included,9753563.52,9753563.52,9716848.5,0.3778490526017726,0.2383754586973832,528.0,528.0,609.0,-13.300492610837438,0.52032007568292,16,16,17.0,-5.882352941176471,0.0368476808990834,528,528,484.0,9.090909090909092,0.8986010415602982,0,0,0.0,0.0,0.0,-0.530406623150822,-1,0.035610209937897486,False,21
CHINA,6405,Footwear; other footwear n.e.c. in chapter 64,8874703.0,8874703.0,5113570.59,73.55197985054119,0.2168962547985787,1038.0,1038.0,608.25,70.65351418002466,1.0229019669675588,504,504,286.0,76.22377622377623,1.1607019483211276,513,513,303.0,69.3069306930693,0.8730726028796079,0,0,0.0,0.0,0.0,-0.5242040286746162,-1,0.03468629599683592,False,64
CHINA,4011,"New pneumatic tyres, of rubber",8590413.64,8590413.64,4516736.46,90.19072102338244,0.2099482704589242,1208.0,1208.0,620.75,94.6033024567056,1.1904292640624383,267,267,161.0,65.83850931677019,0.6148956750034544,605,605,309.0,95.79288025889969,1.0296470267878417,0,0,0.0,0.0,0.0,-0.5248657518787626,-1,0.03447621130209928,False,40
USA,8702,Vehicles; public transport passenger type,8559486.719999999,8559486.719999999,147541021.06,-94.19857158469904,0.2091924217144135,110.0,110.0,38.0,189.47368421052636,0.108400015767275,804,804,470.0,71.06382978723404,1.851595965178941,53,53,19.0,178.94736842105263,0.090200483338439,751,751,451.0,66.51884700665188,6.018110425514865,-0.5389357251149978,-1,0.03680435426963947,False,87
INDONESIA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",8473241.0,8473241.0,7003679.77,20.982701640569164,0.2070845907638559,347.0,347.0,333.75,3.970037453183521,0.341952777011313,81,81,58.0,39.6551724137931,0.1865413845516098,337,337,276.0,22.10144927536232,0.5735389223595085,0,0,0.0,0.0,0.0,-0.5188744165134719,-1,0.035350048179200136,False,15
DOMINICAN REPUBLIC,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,8306673.6,8306673.6,5541448.8,49.90075519600578,0.2030137114080581,312.0,312.0,319.0,-2.19435736677116,0.3074618629035437,94,94,62.0,51.61290322580645,0.216480125282115,312,312,221.0,41.1764705882353,0.530991524558358,0,0,0.0,0.0,0.0,-0.5140017161428464,-1,0.034984921972207525,False,25
BELGIUM,1107,Malt; whether or not roasted,8266332.37,8266332.37,5075748.08,62.8593901768269,0.2020277785040535,670.0,670.0,401.75,66.77037958929682,0.6602546414915842,38,38,22.0,72.72727272727273,0.0875132421353231,318,318,199.0,59.79899497487437,0.5412029000306341,0,0,0.0,0.0,0.0,-0.5153589466158693,-1,0.034821303171610224,False,11
CHINA,4412,"Plywood, veneered panels and similar laminated wood",7976760.05,7976760.05,2174582.01,266.81808335202777,0.1949506795068999,574.0,574.0,160.75,257.07620528771383,0.5656509913674169,74,74,22.0,236.3636363636364,0.1704205241582607,287,287,77.0,272.72727272727275,0.4884441267572075,0,0,0.0,0.0,0.0,-0.5236720437065318,-1,0.032246072308320294,False,44
BRAZIL,203,"Meat of swine; fresh, chilled or frozen",7819873.369999999,7819873.370000001,10008527.72,-21.867895171298997,0.1911163953263721,664.75,664.75,798.0,-16.69799498746867,0.6550810043754188,310,310,383.0,-19.06005221932115,0.7139238174197411,311,311,383.0,-18.798955613577025,0.529289628646312,0,0,0.0,0.0,0.0,-0.5124369027585012,-1,0.03589108998380479,False,20
FRANCE,6309,Textiles; worn clothing and other worn articles,7717403.0,7717403.0,9012961.0,-14.374388172765864,0.1886120366474592,682.0,682.0,730.0,-6.575342465753424,0.6720800977571051,282,282,327.0,-13.761467889908255,0.6494403758463452,282,282,327.0,-13.761467889908255,0.4799346471969774,0,0,0.0,0.0,0.0,-0.5079746137057751,-1,0.03579647518609021,False,63
INDIA,3204,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used as fluorescent brightening agents or as luminophores; whether or not chemically defined,7581402.1,7581402.1,13249047.91,-42.77775919069795,0.1852881974317428,321.0,321.0,586.0,-45.22184300341297,0.3163309551026844,39,39,61.0,-36.0655737704918,0.0898162221915158,321,321,562.0,-42.88256227758007,0.5463085877667722,0,0,0.0,0.0,0.0,-0.5100505945238327,-1,0.03615510288922038,False,32
CHINA,8714,Vehicles; parts and accessories of heading no. 8711 to 8713,7169825.95,7169825.95,4322664.11,65.86590508879488,0.1752293452651499,586.0,586.0,351.0,66.95156695156695,0.5774764476329378,203,203,118.0,72.03389830508475,0.4675049514071208,301,301,182.0,65.38461538461539,0.5122706695258518,0,0,0.0,0.0,0.0,-0.5026459336511203,-1,0.0347833422008288,False,87
NICARAGUA,1701,"Cane or beet sugar and chemically pure sucrose, in solid form",6865058.8,6865058.800000001,43594611.0,-84.25250588885861,0.1677808871679452,32.0,32.0,135.0,-76.29629629629629,0.031534550041389,15,15,51.0,-70.58823529411765,0.0345447008428907,32,32,100.0,-68.0,0.0544606691854726,6,6,42.0,-85.71428571428571,0.0480807757031813,-0.5150110406396307,-1,0.03667877288377407,False,17
CHINA,9619,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of any material",6696187.65,6696187.65,4883315.0200000005,37.12381082472128,0.1636537045480278,1134.0,1134.0,859.5,31.93717277486911,1.117505617091726,175,175,137.0,27.73722627737226,0.4030215098337248,566,566,428.0,32.242990654205606,0.9632730862180467,0,0,0.0,0.0,0.0,-0.4926858326502744,-1,0.03514624670405019,False,96
CHINA,7312,"Stranded wire, ropes, cables, plaited bands, slings and the like, of iron or steel, not electrically insulated",6546887.069999999,6546887.069999999,674972.0,869.9494304948944,0.1600048233808208,235.0,235.0,31.0,658.0645161290323,0.2315818518664512,35,35,11.0,218.1818181818182,0.0806043019667449,234,234,25.0,836.0,0.3982436434187685,0,0,0.0,0.0,0.0,-0.5531986253720907,-1,0.024630792784805487,False,73
USA,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6309374.78,6309374.78,19986.39,31468.356166371217,0.1542000627967614,2.0,2.0,2.0,0.0,0.0019709093775868,3,3,1.0,200.0,0.0069089401685781,1,1,1.0,0.0,0.001701895912046,2,2,0.0,200.0,0.0160269252343937,-0.7333880354588675,-1,0.3617119522436682,False,27
CHINA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",6212972.35,6212972.35,8240994.199999999,-24.60894645454307,0.1518440035550625,618.0,618.0,841.75,-26.58152658152658,0.609010997674327,33,33,51.0,-35.294117647058826,0.0759983418543595,309,309,420.0,-26.428571428571427,0.5258858368222199,0,0,0.0,0.0,0.0,-0.4848291419703791,-1,0.035925699147810394,False,34
USA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",6037672.369999999,6037672.369999999,2758173.21,118.9011316660566,0.1475597014067804,193.5,193.5,7.0,2664.285714285714,0.1906854822815246,2508,2508,1072.0,133.955223880597,5.775873980931325,97,97,4.0,2325.0,0.1650839034684638,2430,2430,1068.0,127.52808988764043,19.472714159788445,-0.496575646921161,-1,0.0341137068438008,False,87
US VIRGIN ISLANDS,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6035530.0,6035530.0,53079826.0,-88.62933348726501,0.1475073422428295,0.0,0.0,0.0,0.0,0.0,2,2,13.0,-84.61538461538461,0.0046059601123854,0,0,0.0,0.0,0.0,2,2,13.0,-84.61538461538461,0.0160269252343937,-0.506211273601675,-1,0.03673403574773561,False,27
DOMINICAN REPUBLIC,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",5459176.21,5459176.21,5754967.080000001,-5.139749122596214,0.1334213521550523,833.25,833.25,837.0,-0.4480286738351254,0.8211301194371082,355,355,363.0,-2.203856749311295,0.8175579199484132,359,359,378.0,-5.026455026455026,0.6109806324245209,0,0,0.0,0.0,0.0,-0.4744147746431298,-1,0.03567987644188806,False,56
CHINA,7225,"Alloy steel flat-rolled products, of a width 600mm or more",5358241.09,5358241.09,1501468.97,256.8665884583682,0.1309545147289835,197.0,197.0,61.0,222.9508196721312,0.1941345736923016,39,39,25.0,56.0,0.0898162221915158,192,192,55.0,249.0909090909091,0.3267640151128357,0,0,0.0,0.0,0.0,-0.496524932828425,-1,0.0323717222445258,False,72
BRAZIL,4412,"Plywood, veneered panels and similar laminated wood",5338586.24,5338586.24,1904073.82,180.37706227167183,0.1304741534871901,401.75,401.75,155.0,159.19354838709677,0.3959064212227521,48,48,24.0,100.0,0.1105430426972502,196,196,70.0,180.0,0.3335715987610197,0,0,0.0,0.0,0.0,-0.4929311825130171,-1,0.033337497154571925,False,44
PERU,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",5321630.0,5321630.0,3750767.0,41.88111391616701,0.1300597458217768,436.25,436.25,286.0,52.53496503496503,0.4299046079861248,185,185,137.0,35.03649635036496,0.4260513103956519,189,189,137.0,37.956204379562045,0.3216583273766976,0,0,0.0,0.0,0.0,-0.4683111473094008,-1,0.035086179866219494,False,70
CHINA,7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, of iron or steel, with heads of other material or not, but excluding articles with heads of copper",5117308.26,5117308.26,2432308.8000000003,110.38892183426708,0.1250661567202679,187.0,187.0,97.0,92.78350515463916,0.1842800268043675,53,53,31.0,70.96774193548387,0.1220579429782138,184,184,87.0,111.4942528735632,0.3131488478164675,0,0,0.0,0.0,0.0,-0.4823602798298259,-1,0.03422118402524555,False,73
INDIA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",5031848.379999999,5031848.38,3660506.520000001,37.463172173232415,0.1229775315676812,551.0,551.0,397.0,38.79093198992443,0.5429855335251685,152,152,123.0,23.577235772357724,0.3500529685412924,276,276,190.0,45.26315789473684,0.4697232717247013,0,0,0.0,0.0,0.0,-0.46348107150913886,-1,0.035141961847127014,False,19
PANAMA,9999,Commodities not specified according to kind,4868052.899999999,4868052.899999999,2557024.04,90.37962975115396,0.1189743974723841,601.5,601.5,341.25,76.26373626373626,0.5927509953092357,250,250,170.0,47.05882352941177,0.5757450140481783,294,294,170.0,72.94117647058823,0.5003573981415297,10,10,8.0,25.0,0.0801346261719689,-0.47236583414909217,-1,0.034473826095670825,False,99
INDONESIA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",4592385.630000001,4592385.630000001,3579528.26,28.2958338761656,0.1122371355681211,327.0,327.0,256.75,27.36124634858812,0.3222436832354448,60,60,57.0,5.2631578947368425,0.1381788033715628,174,174,136.0,27.94117647058824,0.2961298886960073,0,0,0.0,0.0,0.0,-0.45103457347238113,-1,0.03525771083604875,False,34
CHINA,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",4550161.44,4550161.44,4123310.14,10.352151196659666,0.1112051834371142,345.0,345.0,315.75,9.263657957244655,0.3399818676337262,81,81,53.0,52.83018867924528,0.1865413845516098,174,174,158.0,10.126582278481012,0.2961298886960073,0,0,0.0,0.0,0.0,-0.4531355111244153,-1,0.035484272031935854,False,38
USA,6309,Textiles; worn clothing and other worn articles,4503585.49,4503585.49,4445722.970000001,1.301532290483668,0.1100668750206313,286.25,286.25,390.0,-26.602564102564106,0.2820864046671134,158,158,203.0,-22.167487684729064,0.3638708488784487,139,139,190.0,-26.84210526315789,0.2365635317743966,26,26,13.0,100.0,0.2083500280471191,-0.4490780089699547,-1,0.03559854729412847,False,63
CHINA,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4372928.45,4372928.45,2547504.27,71.65539235779183,0.1068736388482131,407.0,407.0,267.5,52.149532710280376,0.4010800583389176,144,144,104.0,38.46153846153846,0.3316291280917507,203,203,131.0,54.96183206106871,0.3454848701453419,0,0,1.0,-100.0,0.0,-0.450573447320926,-1,0.03471024276061549,False,85
NETHERLANDS,203,"Meat of swine; fresh, chilled or frozen",4275573.88,4275573.88,1705797.87,150.64950280422147,0.1044943094643987,316.5,316.5,134.75,134.87940630797775,0.311896409003114,99,99,50.0,98.0,0.2279950255630786,152,152,61.0,149.18032786885246,0.2586881786309949,0,0,0.0,0.0,0.0,-0.4619930078997694,-1,0.03371284437532071,False,20
CHINA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",4255333.45,4255333.45,1127978.51,277.2530604328624,0.1039996367454905,360.0,360.0,104.0,246.15384615384616,0.3547636879656273,47,47,23.0,104.34782608695652,0.1082400626410575,183,183,53.0,245.2830188679245,0.3114469519044215,0,0,0.0,0.0,0.0,-0.4775096390755981,-1,0.032114317811280026,False,70
BRAZIL,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",4171944.0,4171944.0,3875387.0,7.652319626401183,0.1019616125553048,324.0,324.0,330.0,-1.818181818181818,0.3192873191690646,37,37,40.0,-7.5,0.0852102620791303,152,152,146.0,4.109589041095891,0.2586881786309949,0,0,0.0,0.0,0.0,-0.4462936071741981,1,0.035518360746063085,False,29
DOMINICAN REPUBLIC,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",4085426.0,4085426.0,4561889.28,-10.444428848566888,0.0998471271271543,69.25,69.25,40.5,70.98765432098766,0.0682427371989436,10,10,6.0,66.66666666666667,0.0230298005619271,34,34,20.0,70.0,0.0578644610095646,1,1,1.0,0.0,0.0080134626171968,-0.44695085855214045,1,0.03574685458700911,False,72
COLOMBIA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",4022655.39,4022655.39,3495523.0700000008,15.080212873548543,0.0983130239328928,450.25,450.25,461.25,-2.3848238482384825,0.4437009736292325,98,98,101.0,-2.9702970297029703,0.2256920455068859,228,228,211.0,8.056872037914692,0.3880322679464923,0,0,0.0,0.0,0.0,-0.44364737686450706,1,0.035424574403144886,False,19
CANADA,9999,Commodities not specified according to kind,3949341.76,3949341.76,2792376.46,41.43299861509361,0.0965212510957975,750.75,750.75,568.5,32.05804749340369,0.739830107611652,354,354,266.0,33.08270676691729,0.8152549398922205,363,363,263.0,38.02281368821293,0.617788216072705,0,0,3.0,-100.0,0.0,-0.4438240556209841,1,0.03509183787635709,False,99
DOMINICAN REPUBLIC,9999,Commodities not specified according to kind,3656544.11,3656544.11,809855.51,351.5057395855712,0.0893653255736899,406.75,406.75,143.0,184.44055944055944,0.4008336946667192,183,183,53.0,245.2830188679245,0.4214453502832666,228,228,78.0,192.30769230769232,0.3880322679464923,2,2,0.0,200.0,0.0160269252343937,-0.47593612871780216,-1,0.031176785862731187,False,99
CHINA,7217,Wire of iron or non-alloy steel,3578790.0,3578790.0,1200010.01,198.2300122646477,0.0874650281491792,130.0,130.0,50.0,160.0,0.1281091095431432,28,28,11.0,154.54545454545453,0.0644834415733959,128,128,44.0,190.9090909090909,0.2178426767418904,0,0,0.0,0.0,0.0,-0.4540132839738457,-1,0.03311208157111754,False,72
DOMINICAN REPUBLIC,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",3542291.31,3542291.31,2031949.04,74.32973171413786,0.0865730062791454,636.25,636.25,326.0,95.16871165644172,0.6269955457448066,119,119,70.0,70.0,0.2740546266869328,294,294,152.0,93.42105263157896,0.5003573981415297,0,0,0.0,0.0,0.0,-0.43727039985365646,1,0.0346764759172309,False,39
CHINA,8506,Cells and batteries; primary,3520049.58,3520049.58,2242181.56,56.992174175226005,0.0860294221234569,219.0,219.0,118.0,85.59322033898304,0.2158145768457566,97,97,47.0,106.38297872340424,0.2233890654506932,155,155,92.0,68.47826086956522,0.263793866367133,0,0,1.0,-100.0,0.0,-0.43573892288835964,1,0.03489538403324789,False,85
DOMINICAN REPUBLIC,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",3478863.4,3478863.4000000004,2831909.5700000003,22.84514438079319,0.0850228387829823,276.0,276.0,218.0,26.605504587155963,0.271985494106981,35,35,23.0,52.17391304347826,0.0806043019667449,129,129,109.0,18.34862385321101,0.2195445726539364,0,0,0.0,0.0,0.0,-0.4297439782477791,1,0.035326532535169146,False,15
CHINA,2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,3412919.37,3412919.37,2863788.75,19.17496952245516,0.0834111777354718,215.0,215.0,207.0,3.864734299516908,0.211872758090583,21,21,18.0,16.666666666666668,0.0483625811800469,135,135,111.0,21.62162162162162,0.2297559481262126,0,0,0.0,0.0,0.0,-0.42982673122997095,1,0.03537287303393251,False,20
USA,713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",3412331.6,3412331.6,4069505.88,-16.1487487517772,0.0833968127351238,166.0,166.0,192.0,-13.541666666666666,0.1635854783397059,37,37,42.0,-11.904761904761903,0.0852102620791303,154,154,180.0,-14.444444444444445,0.262091970455087,0,0,0.0,0.0,0.0,-0.43401070841216016,1,0.03581887868385016,False,71
VIETNAM,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",3330999.06,3330999.06,7160868.53,-53.48330937727745,0.0814090590808037,128.0,128.0,264.0,-51.51515151515152,0.1261382001655563,11,11,22.0,-50.0,0.0253327806181198,128,128,264.0,-51.51515151515152,0.2178426767418904,0,0,0.0,0.0,0.0,-0.44428705708770466,1,0.03629027370650589,False,69
MALAYSIA,402,Milk and cream; concentrated or containing added sugar or other sweetening matter,3307863.23,3307863.23,4835203.24,-31.58791749155099,0.0808436232708778,217.0,217.0,258.0,-15.891472868217054,0.2138436674681698,51,51,58.0,-12.06896551724138,0.1174519828658283,137,137,217.0,-36.866359447004605,0.2331597399503046,0,0,0.0,0.0,0.0,-0.4314138023743339,1,0.03601381729236563,False,40
BELGIUM,6309,Textiles; worn clothing and other worn articles,3273795.0,3273795.0,1499160.64,118.37519693686728,0.0800110014361396,260.0,260.0,122.25,112.67893660531698,0.2562182190862864,65,65,37.0,75.67567567567568,0.1496937036525263,116,116,55.0,110.9090909090909,0.1974199257973382,0,0,0.0,0.0,0.0,-0.4351584806938096,1,0.03412034742050582,False,63
CHINA,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",3263064.47,3263064.47,1471478.05,121.75420625540424,0.0797487490803139,124.0,124.0,64.5,92.24806201550388,0.1221963814103827,24,24,14.0,71.42857142857143,0.0552715213486251,120,120,56.0,114.28571428571428,0.2042275094455223,0,0,0.0,0.0,0.0,-0.4351584806938096,1,0.03407768324694708,False,69
CHINA,302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",3168395.5,3168395.5,1553883.0,103.9018059918282,0.0774350553106588,232.5,232.5,114.25,103.50109409190372,0.2291182151444676,52,52,32.0,62.5,0.119754962922021,113,113,55.0,105.45454545454544,0.1923142380612001,0,0,0.0,0.0,0.0,-0.4338015074052095,1,0.034303091889387606,False,30
CHINA,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",2918614.68,2918614.68,633472.23,360.73285327756207,0.0713304539083902,179.0,179.0,55.0,225.45454545454547,0.1763963892940202,41,41,15.0,173.33333333333334,0.0944221823039012,113,113,28.0,303.57142857142856,0.1923142380612001,0,0,0.0,0.0,0.0,-0.4624016004006587,-1,0.031060282135487317,False,73
USA,2711,Petroleum gases and other gaseous hydrocarbons,2915839.01,2915839.01,4469785.99,-34.76557901153564,0.0712626169985176,212.0,212.0,184.0,15.217391304347826,0.2089163940242027,36,36,24.0,50.0,0.0829072820229376,106,106,86.0,23.25581395348837,0.180400966676878,0,0,3.0,-100.0,0.0,-0.4280469015318274,1,0.0360539392008362,False,27
USA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2906606.610000001,2906606.6100000003,540329.15,437.9325934941694,0.0710369786889536,71.0,71.0,38.0,86.84210526315789,0.069967282904332,17,17,8.0,112.5,0.0391506609552761,43,43,33.0,30.303030303030305,0.0731815242179788,2,2,0.0,200.0,0.0160269252343937,-0.4684965738520278,-1,0.0300855398945523,False,15
CHINA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2836422.18,2836422.18,1333039.59,112.77854020824692,0.0693216829757142,1055.0,1055.0,498.0,111.84738955823292,1.0396546966770468,214,214,126.0,69.84126984126983,0.4928377320252406,534,534,251.0,112.74900398406376,0.9088124170325744,0,0,0.0,0.0,0.0,-0.43096602646569904,1,0.034191012136554,False,84
BELGIUM,703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",2674021.0,2674021.0,1075526.0,148.6244869952005,0.0653526253388705,185.5,185.5,80.5,130.43478260869566,0.1828018447711774,64,64,23.0,178.2608695652174,0.1473907235963336,92,92,37.0,148.64864864864865,0.1565744239082337,0,0,0.0,0.0,0.0,-0.4230809230736176,1,0.0337384127055,False,70
INDIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",2649404.3300000005,2649404.3300000005,1259318.22,110.38402271349656,0.0647509980473868,208.25,208.25,132.0,57.76515151515152,0.2052209389412274,88,88,48.0,83.33333333333333,0.2026622449449587,104,104,52.0,100.0,0.176997174852786,0,0,0.0,0.0,0.0,-0.4219623107451562,1,0.03422124588270706,False,17
USA,1103,Cereal groats; meal and pellets,2627537.16,2627537.16,1442992.23,82.08948775836444,0.0642165680753591,116.0,116.0,64.0,81.25,0.1143127439000354,14,14,8.0,75.0,0.0322417207866979,116,116,64.0,81.25,0.1974199257973382,0,0,0.0,0.0,0.0,-0.41894174467485945,1,0.03457849939587945,False,11
BRAZIL,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",2600842.6,2600842.6,911635.2,185.29422734005885,0.063564157500324,197.5,197.5,68.0,190.44117647058823,0.1946273010366983,12,12,5.0,140.0,0.0276357606743125,97,97,34.0,185.2941176470588,0.1650839034684638,0,0,0.0,0.0,0.0,-0.429876150683308,1,0.03327541186148209,False,44
INDIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",2593780.2500000005,2593780.2500000005,558533.47,364.3911939601401,0.0633915548492745,205.0,205.0,41.0,400.0,0.2020182112026489,70,70,15.0,366.6666666666667,0.1612086039334899,98,98,21.0,366.6666666666667,0.1667857993805098,0,0,0.0,0.0,0.0,-0.45430650530166783,-1,0.031014091057835567,False,22
INDIA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,2581152.0,2581152.0,1739472.0,48.38709677419355,0.0630829225345187,92.0,92.0,62.0,48.38709677419355,0.0906618313689936,6,6,5.0,20.0,0.0138178803371562,92,92,62.0,48.38709677419355,0.1565744239082337,0,0,0.0,0.0,0.0,-0.415047109869516,1,0.03500403378266113,False,25
