country_origin,hs_code,hs_description,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac
USA,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6309374.78,6309374.78,19986.39,31468.356166371217,0.1542000627967614,2.0,2.0,2.0,0.0,0.0019709093775868184,3,3,1.0,200.0,0.00690894016857814,1,1,1.0,0.0,0.0017018959120460194,2,2,0.0,200.0,0.016026925234393783
CHINA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",6212972.35,6212972.35,8240994.199999999,-24.60894645454307,0.15184400355506258,618.0,618.0,841.75,-26.58152658152658,0.609010997674327,33,33,51.0,-35.294117647058826,0.07599834185435954,309,309,420.0,-26.428571428571427,0.5258858368222199,0,0,0.0,0.0,0.0
USA,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",6037672.369999999,6037672.369999999,2758173.21,118.90113166605659,0.14755970140678046,193.5,193.5,7.0,2664.285714285714,0.19068548228152468,2508,2508,1072.0,133.955223880597,5.775873980931325,97,97,4.0,2325.0,0.16508390346846386,2430,2430,1068.0,127.52808988764045,19.472714159788445
US VIRGIN ISLANDS,2709,Petroleum oils and oils obtained from bituminous minerals; crude,6035530.0,6035530.0,53079826.0,-88.62933348726501,0.14750734224282955,0.0,0.0,0.0,0.0,0.0,2,2,13.0,-84.61538461538461,0.004605960112385427,0,0,0.0,0.0,0.0,2,2,13.0,-84.61538461538461,0.016026925234393783
HONG KONG,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",6013713.0,6013713.0,,,0.14697413841719836,0.0,0.0,,,0.0,1,1,,,0.0023029800561927133,0,0,,,0.0,1,1,,,0.008013462617196892
DOMINICAN REPUBLIC,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",5459176.21,5459176.21,5754967.080000001,-5.139749122596214,0.13342135215505235,833.25,833.25,837.0,-0.44802867383512546,0.8211301194371082,355,355,363.0,-2.203856749311295,0.8175579199484132,359,359,378.0,-5.026455026455026,0.6109806324245209,0,0,0.0,0.0,0.0
CHINA,7225,"Alloy steel flat-rolled products, of a width 600mm or more",5358241.09,5358241.09,1501468.97,256.8665884583682,0.13095451472898353,197.0,197.0,61.0,222.95081967213116,0.19413457369230164,39,39,25.0,56.0,0.08981622219151582,192,192,55.0,249.0909090909091,0.3267640151128357,0,0,0.0,0.0,0.0
BRAZIL,4412,"Plywood, veneered panels and similar laminated wood",5338586.24,5338586.24,1904073.8199999998,180.37706227167183,0.1304741534871901,401.75,401.75,155.0,159.19354838709677,0.39590642122275216,48,48,24.0,100.0,0.11054304269725024,196,196,70.0,180.0,0.33357159876101977,0,0,0.0,0.0,0.0
PERU,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",5321630.0,5321630.0,3750767.0,41.88111391616701,0.13005974582177687,436.25,436.25,286.0,52.53496503496503,0.4299046079861248,185,185,137.0,35.03649635036496,0.42605131039565197,189,189,137.0,37.956204379562045,0.32165832737669764,0,0,0.0,0.0,0.0
CHINA,7317,"Nails, tacks, drawing pins, corrugated nails, staples (not those of heading no. 8305) and the like, of iron or steel, with heads of other material or not, but excluding articles with heads of copper",5117308.26,5117308.26,2432308.8000000003,110.38892183426707,0.1250661567202679,187.0,187.0,97.0,92.78350515463917,0.18428002680436753,53,53,31.0,70.96774193548387,0.1220579429782138,184,184,87.0,111.49425287356321,0.31314884781646757,0,0,0.0,0.0,0.0
INDIA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",5031848.379999999,5031848.38,3660506.5200000005,37.463172173232415,0.12297753156768125,551.0,551.0,397.0,38.79093198992443,0.5429855335251685,152,152,123.0,23.577235772357724,0.3500529685412924,276,276,190.0,45.26315789473684,0.4697232717247013,0,0,0.0,0.0,0.0
PANAMA,9999,Commodities not specified according to kind,4868052.899999999,4868052.899999999,2557024.04,90.37962975115397,0.11897439747238416,601.5,601.5,341.25,76.26373626373626,0.5927509953092357,250,250,170.0,47.05882352941177,0.5757450140481783,294,294,170.0,72.94117647058823,0.5003573981415297,10,10,8.0,25.0,0.08013462617196891
INDONESIA,3401,"Soap; organic surface-active preparations used as soap, skin washing, in bars, cakes, moulded pieces, shapes, liquid or cream, containing soap or not; for retail, paper, wadding, felt and nonwovens, i",4592385.630000001,4592385.630000001,3579528.26,28.295833876165602,0.11223713556812118,327.0,327.0,256.75,27.36124634858812,0.32224368323544483,60,60,57.0,5.2631578947368425,0.1381788033715628,174,174,136.0,27.941176470588236,0.29612988869600737,0,0,0.0,0.0,0.0
CHINA,3808,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators, disinfectants and the like, put up in forms or packings for retail sale or as preparations or arti",4550161.4399999995,4550161.4399999995,4123310.14,10.352151196659666,0.11120518343711422,345.0,345.0,315.75,9.263657957244655,0.3399818676337262,81,81,53.0,52.83018867924528,0.1865413845516098,174,174,158.0,10.126582278481013,0.29612988869600737,0,0,0.0,0.0,0.0
USA,6309,Textiles; worn clothing and other worn articles,4503585.49,4503585.49,4445722.970000001,1.301532290483668,0.11006687502063135,286.25,286.25,390.0,-26.602564102564102,0.28208640466711343,158,158,203.0,-22.167487684729064,0.3638708488784487,139,139,190.0,-26.842105263157894,0.23656353177439668,26,26,13.0,100.0,0.20835002804711916
CHINA,8541,"Diodes, transistors, similar semiconductor devices; including photovoltaic cells assembled or not in modules or panels, light-emitting diodes (LED), mounted piezo-electric crystals",4372928.45,4372928.45,2547504.27,71.65539235779183,0.10687363884821319,407.0,407.0,267.5,52.149532710280376,0.4010800583389176,144,144,104.0,38.46153846153846,0.3316291280917507,203,203,131.0,54.961832061068705,0.3454848701453419,0,0,1.0,-100.0,0.0
NETHERLANDS,0203,"Meat of swine; fresh, chilled or frozen",4275573.88,4275573.88,1705797.8699999999,150.64950280422147,0.10449430946439875,316.5,316.5,134.75,134.87940630797775,0.31189640900311405,99,99,50.0,98.0,0.22799502556307863,152,152,61.0,149.18032786885246,0.2586881786309949,0,0,0.0,0.0,0.0
CHINA,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",4255333.45,4255333.45,1127978.51,277.25306043286236,0.10399963674549055,360.0,360.0,104.0,246.15384615384616,0.35476368796562735,47,47,23.0,104.34782608695652,0.10824006264105752,183,183,53.0,245.28301886792454,0.3114469519044215,0,0,0.0,0.0,0.0
SURINAME,1006,Rice,4214500.0,4214500.0,,,0.10300167406713331,196.0,196.0,,,0.19314911900350823,22,22,,,0.05066556123623969,161,161,,,0.2740052418394091,0,0,,,0.0
BRAZIL,2905,"Acyclic alcohols and their halogenated, sulphonated, nitrated or nitrosated derivatives",4171944.0,4171944.0,3875387.0,7.652319626401183,0.10196161255530488,324.0,324.0,330.0,-1.8181818181818181,0.3192873191690646,37,37,40.0,-7.5,0.08521026207913039,152,152,146.0,4.109589041095891,0.2586881786309949,0,0,0.0,0.0,0.0
EGYPT,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",4092320.0,4092320.0,,,0.10001561533240265,0.0,0.0,,,0.0,3,3,,,0.00690894016857814,0,0,,,0.0,3,3,,,0.024040387851590673
DOMINICAN REPUBLIC,7214,"Iron or non-alloy steel; bars and rods, not further worked than forged, hot-rolled, hot drawn or hot-extruded, but including those twisted after rolling",4085426.0,4085426.0,4561889.28,-10.444428848566888,0.09984712712715439,69.25,69.25,40.5,70.98765432098766,0.0682427371989436,10,10,6.0,66.66666666666667,0.023029800561927133,34,34,20.0,70.0,0.057864461009564654,1,1,1.0,0.0,0.008013462617196892
COLOMBIA,1905,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafers, empty cachets suitable for pharmaceutical use, sealing wafers, rice paper and similar products",4022655.39,4022655.39,3495523.0700000008,15.080212873548545,0.09831302393289287,450.25,450.25,461.25,-2.3848238482384825,0.44370097362923255,98,98,101.0,-2.9702970297029703,0.2256920455068859,228,228,211.0,8.056872037914692,0.38803226794649237,0,0,0.0,0.0,0.0
PANAMA,1701,"Cane or beet sugar and chemically pure sucrose, in solid form",4011300.0,4011300.0,,,0.0980355001033318,180.0,180.0,,,0.17738184398281368,15,15,,,0.0345447008428907,160,160,,,0.2723033459273631,0,0,,,0.0
CANADA,9999,Commodities not specified according to kind,3949341.76,3949341.76,2792376.46,41.43299861509361,0.09652125109579751,750.75,750.75,568.5,32.05804749340369,0.739830107611652,354,354,266.0,33.08270676691729,0.8152549398922205,363,363,263.0,38.02281368821293,0.617788216072705,0,0,3.0,-100.0,0.0
DOMINICAN REPUBLIC,9999,Commodities not specified according to kind,3656544.11,3656544.11,809855.51,351.5057395855712,0.0893653255736899,406.75,406.75,143.0,184.44055944055944,0.4008336946667192,183,183,53.0,245.28301886792454,0.4214453502832666,228,228,78.0,192.30769230769232,0.38803226794649237,2,2,0.0,200.0,0.016026925234393783
CHINA,7217,Wire of iron or non-alloy steel,3578790.0,3578790.0,1200010.01,198.2300122646477,0.08746502814917927,130.0,130.0,50.0,160.0,0.1281091095431432,28,28,11.0,154.54545454545453,0.06448344157339597,128,128,44.0,190.9090909090909,0.21784267674189048,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,3923,"Plastic articles for the conveyance or packing of goods; stoppers, lids, caps and other closures of plastics",3542291.3099999996,3542291.3099999996,2031949.0399999998,74.32973171413786,0.08657300627914548,636.25,636.25,326.0,95.16871165644172,0.6269955457448066,119,119,70.0,70.0,0.27405462668693287,294,294,152.0,93.42105263157895,0.5003573981415297,0,0,0.0,0.0,0.0
CHINA,8506,Cells and batteries; primary,3520049.5799999996,3520049.5799999996,2242181.56,56.992174175226005,0.08602942212345698,219.0,219.0,118.0,85.59322033898304,0.21581457684575664,97,97,47.0,106.38297872340425,0.2233890654506932,155,155,92.0,68.47826086956522,0.263793866367133,0,0,1.0,-100.0,0.0
DOMINICAN REPUBLIC,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",3478863.4,3478863.4000000004,2831909.5700000003,22.84514438079319,0.08502283878298238,276.0,276.0,218.0,26.605504587155963,0.271985494106981,35,35,23.0,52.17391304347826,0.08060430196674497,129,129,109.0,18.34862385321101,0.21954457265393648,0,0,0.0,0.0,0.0
CHINA,2002,Tomatoes; prepared or preserved otherwise than by vinegar or acetic acid,3412919.3699999996,3412919.3699999996,2863788.75,19.17496952245516,0.0834111777354718,215.0,215.0,207.0,3.864734299516908,0.211872758090583,21,21,18.0,16.666666666666668,0.04836258118004698,135,135,111.0,21.62162162162162,0.2297559481262126,0,0,0.0,0.0,0.0
USA,0713,"Vegetables, leguminous; shelled, whether or not skinned or split, dried",3412331.6,3412331.6,4069505.88,-16.1487487517772,0.08339681273512387,166.0,166.0,192.0,-13.541666666666666,0.16358547833970594,37,37,42.0,-11.904761904761905,0.08521026207913039,154,154,180.0,-14.444444444444445,0.262091970455087,0,0,0.0,0.0,0.0
VIETNAM,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",3330999.06,3330999.06,7160868.53,-53.48330937727745,0.08140905908080376,128.0,128.0,264.0,-51.515151515151516,0.12613820016555638,11,11,22.0,-50.0,0.025332780618119846,128,128,264.0,-51.515151515151516,0.21784267674189048,0,0,0.0,0.0,0.0
MALAYSIA,0402,Milk and cream; concentrated or containing added sugar or other sweetening matter,3307863.23,3307863.23,4835203.24,-31.58791749155099,0.08084362327087788,217.0,217.0,258.0,-15.891472868217054,0.21384366746816982,51,51,58.0,-12.068965517241379,0.11745198286582838,137,137,217.0,-36.866359447004605,0.23315973995030465,0,0,0.0,0.0,0.0
COLOMBIA,0207,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gallus domesticus), fresh, chilled or frozen",3278251.5,3278251.5,,,0.08011991754967158,234.0,234.0,,,0.23059639717765776,112,112,,,0.2579337662935839,117,117,,,0.19912182170938425,0,0,,,0.0
BELGIUM,6309,Textiles; worn clothing and other worn articles,3273795.0,3273795.0,1499160.6400000001,118.37519693686727,0.08001100143613968,260.0,260.0,122.25,112.67893660531698,0.2562182190862864,65,65,37.0,75.67567567567568,0.14969370365252638,116,116,55.0,110.9090909090909,0.19741992579733825,0,0,0.0,0.0,0.0
CHINA,6901,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite or diatomite) or of similar siliceous earths",3263064.47,3263064.47,1471478.05,121.75420625540423,0.07974874908031394,124.0,124.0,64.5,92.24806201550388,0.12219638141038275,24,24,14.0,71.42857142857143,0.05527152134862512,120,120,56.0,114.28571428571429,0.20422750944552232,0,0,0.0,0.0,0.0
CHINA,0302,"Fish; fresh or chilled, excluding fish fillets and other fish meat of heading 0304",3168395.5,3168395.5,1553883.0,103.90180599182821,0.07743505531065889,232.5,232.5,114.25,103.50109409190372,0.22911821514446765,52,52,32.0,62.5,0.11975496292202109,113,113,55.0,105.45454545454545,0.19231423806120018,0,0,0.0,0.0,0.0
BARBADOS,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,3005103.0,3005103.0,,,0.07344421396231214,0.0,0.0,,,0.0,1,1,,,0.0023029800561927133,0,0,,,0.0,1,1,,,0.008013462617196892
CHINA,7308,"Structures of iron or steel and parts thereof; plates, rods, angles, shapes, sections, tubes and the like, prepared for use in structures",2918614.68,2918614.68,633472.23,360.73285327756207,0.07133045390839023,179.0,179.0,55.0,225.45454545454547,0.17639638929402027,41,41,15.0,173.33333333333334,0.09442218230390124,113,113,28.0,303.57142857142856,0.19231423806120018,0,0,0.0,0.0,0.0
USA,2711,Petroleum gases and other gaseous hydrocarbons,2915839.01,2915839.01,4469785.99,-34.76557901153564,0.07126261699851766,212.0,212.0,184.0,15.217391304347826,0.20891639402420276,36,36,24.0,50.0,0.08290728202293768,106,106,86.0,23.25581395348837,0.18040096667687805,0,0,3.0,-100.0,0.0
USA,1515,"Fixed vegetable fats and oils (including jojoba oil) and their fractions, whether or not refined; but not chemically modified",2906606.610000001,2906606.6100000003,540329.15,437.9325934941694,0.07103697868895369,71.0,71.0,38.0,86.84210526315789,0.06996728290433206,17,17,8.0,112.5,0.039150660955276126,43,43,33.0,30.303030303030305,0.07318152421797883,2,2,0.0,200.0,0.016026925234393783
CHINA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",2836422.18,2836422.18,1333039.59,112.77854020824692,0.06932168297571425,1055.0,1055.0,498.0,111.84738955823293,1.0396546966770468,214,214,126.0,69.84126984126983,0.49283773202524067,534,534,251.0,112.74900398406375,0.9088124170325743,0,0,0.0,0.0,0.0
BELGIUM,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",2674021.0,2674021.0,1075526.0,148.6244869952005,0.06535262533887054,185.5,185.5,80.5,130.43478260869566,0.18280184477117742,64,64,23.0,178.2608695652174,0.14739072359633365,92,92,37.0,148.64864864864865,0.15657442390823378,0,0,0.0,0.0,0.0
INDIA,1704,"Sugar confectionery (including white chocolate), not containing cocoa",2649404.3300000005,2649404.3300000005,1259318.22,110.38402271349656,0.06475099804738682,208.25,208.25,132.0,57.765151515151516,0.20522093894122748,88,88,48.0,83.33333333333333,0.20266224494495877,104,104,52.0,100.0,0.17699717485278602,0,0,0.0,0.0,0.0
USA,1103,Cereal groats; meal and pellets,2627537.16,2627537.16,1442992.23,82.08948775836444,0.06421656807535914,116.0,116.0,64.0,81.25,0.11431274390003547,14,14,8.0,75.0,0.032241720786697986,116,116,64.0,81.25,0.19741992579733825,0,0,0.0,0.0,0.0
BRAZIL,4411,"Fibreboard of wood or other ligneous materials, whether or not bonded with resins or other organic substances",2600842.6,2600842.6,911635.2,185.29422734005885,0.06356415750032401,197.5,197.5,68.0,190.44117647058823,0.19462730103669834,12,12,5.0,140.0,0.02763576067431256,97,97,34.0,185.2941176470588,0.16508390346846386,0,0,0.0,0.0,0.0
INDIA,2208,"Ethyl alcohol, undenatured; of an alcoholic strength by volume of less than 80% volume; spirits, liqueurs and other spirituous beverages",2593780.2500000005,2593780.2500000005,558533.47,364.3911939601401,0.06339155484927456,205.0,205.0,41.0,400.0,0.2020182112026489,70,70,15.0,366.6666666666667,0.16120860393348993,98,98,21.0,366.6666666666667,0.16678579938050989,0,0,0.0,0.0,0.0
INDIA,2501,Salt (including table salt and denatured salt); pure sodium chloride whether or not in aqueous solution; sea water,2581152.0,2581152.0,1739472.0,48.38709677419355,0.06308292253451875,92.0,92.0,62.0,48.38709677419355,0.09066183136899365,6,6,5.0,20.0,0.01381788033715628,92,92,62.0,48.38709677419355,0.15657442390823378,0,0,0.0,0.0,0.0
PANAMA,6704,"Wigs, false beards, eyebrows and eyelashes, switches and the like, of human or animal hair or of textile materials; articles of human hair, n.e.c. or included",2568356.3,2568356.3,1403500.0,82.99653010331313,0.06277019776981099,188.0,188.0,104.0,80.76923076923077,0.18526548149316094,94,94,52.0,80.76923076923077,0.21648012528211505,94,94,52.0,80.76923076923077,0.15997821573232582,0,0,0.0,0.0,0.0
FRANCE,9999,Commodities not specified according to kind,2557137.58,2557137.5800000005,1777838.9200000002,43.83404206270835,0.06249601413215756,338.0,338.0,309.25,9.296685529506872,0.3330836848121723,142,142,146.0,-2.73972602739726,0.3270231679793653,154,154,141.0,9.21985815602837,0.262091970455087,0,0,22.0,-100.0,0.0
CHINA,3306,"Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean between the teeth (dental floss), in individual retail packages",2545342.9899999998,2545342.99,2267657.49,12.245478041747809,0.062207756328162896,198.0,198.0,186.5,6.166219839142091,0.19512002838109505,51,51,53.0,-3.7735849056603774,0.11745198286582838,99,99,92.0,7.608695652173913,0.16848769529255592,0,0,0.0,0.0,0.0
FRANCE,7010,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the conveyance or packing of goods; preserving jars of glass; stoppers, lids and other closures of glass",2544105.76,2544105.76,1520905.02,67.27578162638977,0.06217751863420013,309.0,309.0,198.0,56.06060606060606,0.3045054988371635,18,18,13.0,38.46153846153846,0.04145364101146884,150,150,88.0,70.45454545454545,0.2552843868069029,0,0,0.0,0.0,0.0
DOMINICAN REPUBLIC,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",2510143.27,2510143.27,2116329.89,18.608317250577596,0.061347481067350385,770.75,770.75,603.25,27.766266058847908,0.7595392013875202,258,258,203.0,27.0935960591133,0.5941688544977201,365,365,292.0,25.0,0.6211920078967971,0,0,0.0,0.0,0.0
BRAZIL,2205,"Vermouth and other wine of fresh grapes, flavoured with plants or aromatic substances",2445161.3,2445161.3,1216644.22,100.97586951097338,0.05975933260509383,181.75,181.75,91.0,99.72527472527473,0.17910638968820214,75,75,19.0,294.7368421052632,0.1727235042144535,89,89,44.0,102.27272727272727,0.15146873617209572,0,0,0.0,0.0,0.0
CHINA,4820,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperboard",2406665.96,2406665.96,3654100.6500000004,-34.13794007015106,0.058818512943500885,174.0,174.0,270.0,-35.55555555555556,0.17146911585005323,16,16,25.0,-36.0,0.03684768089908341,87,87,136.0,-36.029411764705884,0.14806494434800369,0,0,0.0,0.0,0.0
CHINA,7311,"Containers for compressed or liquefied gas, of iron or steel",2341068.55,2341068.55,612051.95,282.4950725179456,0.05721532323073113,256.0,256.0,61.5,316.260162601626,0.25227640033111276,73,73,28.0,160.71428571428572,0.16811754410206808,125,125,31.0,303.2258064516129,0.2127369890057524,0,0,0.0,0.0,0.0
MALAYSIA,1516,"Animal or vegetable fats and oils and their fractions; partly or wholly hydrogenated, inter-esterified, re-esterified or elaidinised, whether or not refined, but not further prepared",2270516.0,2270516.0,4635886.36,-51.02304449067643,0.05549103072635218,25.0,25.0,17.0,47.05882352941177,0.024636367219835233,13,13,14.0,-7.142857142857143,0.029938740730505273,23,23,17.0,35.294117647058826,0.039143605977058446,3,3,6.0,-50.0,0.024040387851590673
TURKEY,1108,Starches; inulin,2266700.0,2266700.0,1377650.0,64.53380757086343,0.055397768325535904,107.0,107.0,65.0,64.61538461538461,0.10544365170089479,33,33,21.0,57.142857142857146,0.07599834185435954,107,107,65.0,64.61538461538461,0.18210286258892405,0,0,0.0,0.0,0.0
CHINA,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",2265999.4000000004,2265999.4000000004,3456555.26,-34.44342041272615,0.0553806457788871,199.0,199.0,354.5,-43.86459802538787,0.19610548306988845,87,87,148.0,-41.21621621621622,0.20035926488876607,105,105,177.0,-40.67796610169491,0.17869907076483202,0,0,0.0,0.0,0.0
CHINA,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",2258889.7499999995,2258889.7499999995,1853750.64,21.85510290639736,0.055206887123760394,196.0,196.0,169.5,15.634218289085545,0.19314911900350823,84,84,71.0,18.309859154929576,0.19345032472018792,106,106,93.0,13.978494623655914,0.18040096667687805,0,0,0.0,0.0,0.0
POLAND,0203,"Meat of swine; fresh, chilled or frozen",2191005.05,2191005.05,1587955.0,37.976520115494445,0.05354779642651396,170.5,170.5,122.0,39.75409836065574,0.16802002443927627,74,74,52.0,42.30769230769231,0.17042052415826078,78,78,58.0,34.48275862068966,0.1327478811395895,0,0,0.0,0.0,0.0
NETHERLANDS,0703,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",2075143.4,2075143.4,1313012.0,58.044511398220266,0.050716157107453516,152.5,152.5,92.25,65.31165311653116,0.1502818400409949,50,50,27.0,85.18518518518519,0.11514900280963566,71,71,45.0,57.77777777777778,0.12083460975526737,0,0,0.0,0.0,0.0
