country,hs_code,hs_desc,period_value,ytd_value,prev_year_value,yoy_change_pct,share_of_total,period_value_teu,ytd_value_teu,prev_year_value_teu,yoy_change_pct_teu,share_of_total_teu,period_value_shipment,ytd_value_shipment,prev_year_value_shipment,yoy_change_pct_shipment,share_of_total_shipment,period_value_container,ytd_value_container,prev_year_value_container,yoy_change_pct_container,share_of_total_container,period_value_vrac,ytd_value_vrac,prev_year_value_vrac,yoy_change_pct_vrac,share_of_total_vrac,anomaly_score_weight_kg,is_anomaly_weight_kg,zscore_weight_kg,is_significant_weight_kg,hs_chapter
CHINA,8438,"Machinery n.e.c. in this chapter, for the industrial preparation or manufacture of food or drink; other than machinery for extraction or preparation of animal or fixed vegetable fats or oils",11090.0,11090.0,192892.0,-94.25066876801526,0.0027531585267549,2.0,2.0,30.0,-93.33333333333331,0.0175430902153414,1,1,10.0,-90.0,0.02040399918384,1,1,15.0,-93.33333333333331,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34140272828295215,1,0.3177565297717284,False,84
PERU,3303,Perfumes and toilet waters,11020.0,11020.0,28327.9,-61.098422403355,0.0027357806099945,2.0,2.0,7.0,-71.42857142857143,0.0175430902153414,1,1,5.0,-80.0,0.02040399918384,1,1,5.0,-80.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3481435819473071,1,0.026500413214686713,False,33
JAPAN,4011,"New pneumatic tyres, of rubber",10816.0,10816.0,364229.0,-97.03043964099508,0.0026851363954357,4.25,4.25,58.25,-92.7038626609442,0.0372790667076005,2,2,12.0,-83.33333333333333,0.04080799836768,2,2,29.0,-93.10344827586206,0.0286450873675164,0,0,3.0,-100.0,0.0,-0.344032995748698,1,0.342177959935976,False,40
CHINA,8523,"Discs, tapes, solid-state non-volatile storage devices, smart cards and other media for the recording of sound or of other phenomena, whether or not recorded, including matrices and masters for the pr",10645.0,10645.0,510960.6,-97.91666911303923,0.0026426846273495,2.0,2.0,68.0,-97.05882352941175,0.0175430902153414,1,1,34.0,-97.05882352941175,0.02040399918384,1,1,34.0,-97.05882352941175,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3460481281843444,1,0.3499638502665066,False,85
PANAMA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",10568.0,10568.0,82157.62,-87.13692047067576,0.0026235689189131,2.0,2.0,24.0,-91.66666666666669,0.0175430902153414,1,1,5.0,-80.0,0.02040399918384,1,1,12.0,-91.66666666666669,0.0143225436837582,0,0,0.0,0.0,0.0,-0.33671896982443156,1,0.25525932579776167,False,85
INDIA,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",10539.5,10539.5,101548.29,-89.62119401518234,0.0026164936242321,2.0,2.0,8.0,-75.0,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34215151078277056,1,0.2770846904225156,False,39
SINGAPORE,8708,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",10205.0,10205.0,5039.0,102.52034133756698,0.0025334520077127,3.0,3.0,1.0,200.0,0.0263146353230121,2,2,1.0,100.0,0.04080799836768,2,2,1.0,100.0,0.0286450873675164,0,0,0.0,0.0,0.0,-0.4785017891980891,1,1.4109577064813723,False,87
CHINA,7610,"Aluminium; structures (excluding prefabricated buildings of heading no. 9406) and parts (e.g. bridges and sections, towers, lattice masts, etc) plates, rods, profiles and tubes for structures",9875.0,9875.0,74839.0,-86.80500808402036,0.0024515275429851,2.0,2.0,7.0,-71.42857142857143,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3391075000989596,1,0.25234333899822214,False,76
INDIA,1301,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",9846.0,9846.0,21835.0,-54.90725898786352,0.0024443281203272,1.0,1.0,3.0,-66.66666666666667,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35434050987391047,1,0.027891503204234315,False,13
JAMAICA,2009,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; whether or not containing added sugar or other sweetening matter",9707.28,9707.28,9843.0,-1.3788479122218769,0.0024098900544272,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3745133775352887,1,0.49816060545063634,False,20
NETHERLANDS,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",9225.7,9225.7,1747.0,428.0881511161992,0.0022903349522347,2.0,2.0,1.0,100.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.6505001444671535,-1,4.271204789260851,True,90
UNITED KINGDOM,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",9133.0,9133.0,38389.0,-76.20933079788482,0.0022673216253249,1.0,1.0,4.0,-75.0,0.0087715451076707,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34257058770106197,1,0.1592559570843022,False,39
COLOMBIA,3824,"Prepared binders for foundry moulds or cores; chemical products and preparations of the chemical or allied industries (including those consisting of mixtures of natural products), not elsewhere specif",8910.0,8910.0,136560.0,-93.47539543057997,0.0022119605476453,2.0,2.0,12.0,-83.33333333333333,0.0175430902153414,1,1,8.0,-87.5,0.02040399918384,1,1,8.0,-87.5,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3493623298378311,1,0.31094543470903235,False,38
MALAYSIA,4015,"Articles of apparel and clothing accessories (including gloves, mittens and mitts), for all purposes, of vulcanised rubber other than hard rubber",8688.0,8688.0,11460.0,-24.18848167539267,0.0021568477259195,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.37026705945807686,1,0.29776859349239665,False,40
MEXICO,8421,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquids or gases",8577.0,8577.0,38803.0,-77.89603896605932,0.0021292913150565,2.25,2.25,9.5,-76.3157894736842,0.0197359764922591,1,1,6.0,-83.33333333333333,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34214445746327526,1,0.17407438191813873,False,84
DENMARK,2106,Food preparations not elsewhere specified or included,8560.0,8560.0,70407.0,-87.84211797122445,0.0021250709638433,1.0,1.0,8.0,-87.5,0.0087715451076707,1,1,5.0,-80.0,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3388245006314836,1,0.2614547758181407,False,21
PANAMA,8502,Electric generating sets and rotary converters,8455.0,8455.0,27449.5,-69.19798174830143,0.0020990040887027,1.0,1.0,4.0,-75.0,0.0087715451076707,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34813578144610463,1,0.0976583726085665,False,85
CHINA,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",7580.95,7580.95,104821.7,-92.7677665979468,0.0018820159723537,2.0,2.0,24.0,-91.66666666666669,0.0175430902153414,1,1,13.0,-92.3076923076923,0.02040399918384,1,1,14.0,-92.85714285714286,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3459706696215362,1,0.3047286244365246,False,85
USA,8705,"Special purpose motor vehicles; not those for the transport of persons or goods (e.g. breakdown lorries, road sweeper lorries, spraying lorries, mobile workshops, mobile radiological units etc)",7166.76,7166.76,39916.2,-82.04548529168608,0.0017791908388824,0.0,0.0,0.0,0.0,0.0,1,1,1.0,0.0,0.02040399918384,0,0,0.0,0.0,0.0,1,1,1.0,0.0,0.0648929266709928,-0.341674609651249,1,0.2105289741460799,False,87
DOMINICAN REPUBLIC,3406,"Candles, tapers and the like",6640.0,6640.0,358952.65,-98.15017384604904,0.0016484195327009,2.0,2.0,26.0,-92.3076923076923,0.0175430902153414,1,1,13.0,-92.3076923076923,0.02040399918384,1,1,13.0,-92.3076923076923,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3532889598446038,1,0.3520152853634243,False,34
MEXICO,3302,"Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of these substances, of a kind used as raw materials in industry; other preparations based on odoriferou",6480.0,6480.0,8189.0,-20.86945903040664,0.0016086985801057,1.0,1.0,2.0,-50.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.37073639091795374,1,0.32692757221469476,False,33
MEXICO,3303,Perfumes and toilet waters,6353.0,6353.0,32352.93,-80.36344776191832,0.0015771700739832,1.0,1.0,6.25,-84.0,0.0087715451076707,1,1,4.0,-75.0,0.02040399918384,1,1,4.0,-75.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3422757363158118,1,0.1957515827912188,False,33
INDIA,3307,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; personal deodorants and depilatories; room deodorisers, perfumed or not with disinfectant properties or ",6204.0,6204.0,12408.0,-50.0,0.0015401799368789,1.0,1.0,2.25,-55.55555555555556,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3555862183953505,1,0.07100379128340187,False,33
JAPAN,8702,Vehicles; public transport passenger type,6170.0,6170.0,27049.99,-77.19037973766349,0.0015317392344525,2.0,2.0,12.0,-83.33333333333333,0.0175430902153414,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,6.0,-83.33333333333333,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3429808768025172,1,0.16787487542875956,False,87
USA,8509,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleaners of heading 85.08.",5807.89,5807.89,97262.52,-94.02864536102908,0.0014418432710509,2.0,2.0,32.25,-93.7984496124031,0.0175430902153414,1,1,17.0,-94.11764705882354,0.02040399918384,1,1,17.0,-94.11764705882354,0.0143225436837582,0,0,1.0,-100.0,0.0,-0.34799601032843747,1,0.31580596284506335,False,85
USA,6305,"Sacks and bags, of a kind used for the packing of goods",5797.0,5797.0,9317.0,-37.78040141676505,0.0014391397637149,2.0,2.0,0.0,200.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,0.0,100.0,0.0143225436837582,0,0,1.0,-100.0,0.0,-0.35664499175972647,1,0.17835798955072682,False,63
CHINA,3822,"Reagents; diagnostic or laboratory reagents on a backing and prepared diagnostic or laboratory reagents whether or not on a backing, other than those of heading no. 3002 or 3006; certified reference m",5650.98,5650.98,29658.42,-80.94645635202416,0.0014028894293527,1.0,1.0,4.0,-75.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34353163810396753,1,0.20087355298913065,False,38
TURKEY,4818,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, bed sheets and similar household or hospital articles, apparel and clothing accessories of paper pulp",5650.0,5650.0,14190.06,-60.18339598282178,0.001402646138518,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3587886535324129,1,0.018461529850339817,False,48
HONDURAS,5603,"Nonwovens; whether or not impregnated, coated, covered or laminated",5576.8,5576.8,1032616.52,-99.45993503958276,0.0013844738027057,2.0,2.0,145.75,-98.6277873070326,0.0175430902153414,1,1,64.0,-98.4375,0.02040399918384,1,1,64.0,-98.4375,0.0143225436837582,0,0,0.0,0.0,0.0,-0.36455183657946133,1,0.363522076023993,False,56
CHINA,8517,Sugars and sugar confectionery,5426.0,5426.0,49500.0,-89.03838383838384,0.0013470368048848,1.0,1.0,6.0,-83.33333333333333,0.0087715451076707,1,1,3.0,-66.66666666666667,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3434617947991508,1,0.27196446336709645,False,85
PERU,4819,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box files, letter trays and the like, of paper or paperboard, of a kind used in offices, shops or the like",5410.0,5410.0,34235.0,-84.19745874105448,0.0013430647096252,1.0,1.0,6.25,-84.0,0.0087715451076707,1,1,2.0,-50.0,0.02040399918384,1,1,3.0,-66.66666666666667,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3444101907754583,1,0.2294349457928469,False,48
CHINA,9503,"Tricycles, scooters, pedal cars and similar wheeled toys; dolls' carriages; dolls; other toys; reduced-size (scale) models and similar recreational models, working or not; puzzles of all kinds",4980.0,4980.0,74350.65,-93.3020087921222,0.0012363146495256,2.0,2.0,23.0,-91.30434782608695,0.0175430902153414,1,1,8.0,-87.5,0.02040399918384,1,1,12.0,-91.66666666666669,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34793043159873843,1,0.309422161793387,False,95
BRAZIL,3926,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter 39",4922.6,4922.6,44157.0,-88.85205063749802,0.0012220647577821,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.34304525007109454,1,0.2703274495768787,False,39
NETHERLANDS,8703,"Motor cars and other motor vehicles; principally designed for the transport of persons (other than those of heading no. 8702), including station wagons and racing cars",4840.0,4840.0,10226.5,-52.67197966068547,0.0012015588160048,2.0,2.0,3.25,-38.46153846153846,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.35732040767682244,1,0.047529351243036054,False,87
CANADA,4901,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",4837.0,4837.0,30126.01,-83.94410677019624,0.0012008140481437,2.0,2.0,7.0,-71.42857142857143,0.0175430902153414,2,2,7.0,-71.42857142857143,0.04080799836768,2,2,7.0,-71.42857142857143,0.0286450873675164,0,0,0.0,0.0,0.0,-0.34422531521609867,1,0.22720914455022279,False,49
LATVIA,9999,Commodities not specified according to kind,4620.0,4620.0,97507.04,-95.26188057805878,0.0011469425061864,2.0,2.0,34.0,-94.11764705882354,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,2,2,18.0,-88.88888888888889,0.0286450873675164,0,0,0.0,0.0,0.0,-0.3472180657431578,1,0.3266404413344709,False,99
USA,8903,"Yachts and other vessels; for pleasure or sports, rowing boats and canoes",4536.0,4536.0,13840.2,-67.22590714007023,0.0011260890060739,0.0,0.0,0.0,0.0,0.0,1,1,6.0,-83.33333333333333,0.02040399918384,0,0,0.0,0.0,0.0,1,1,6.0,-83.33333333333333,0.0648929266709928,-0.3521848052966647,1,0.08033288625580924,False,89
USA,4901,Animals; live,4487.0,4487.0,83555.0,-94.62988450721082,0.0011139244643417,0.0,0.0,0.0,0.0,0.0,13,13,146.0,-91.0958904109589,0.2652519893899204,0,0,0.0,0.0,0.0,13,13,152.0,-91.44736842105264,0.8436080467229072,-0.34805818236522595,1,0.3210880959745286,False,49
DOMINICAN REPUBLIC,3003,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) of two or more constituents mixed together for therapeutic or prophylactic use not in measured doses or in forms or packings for retail sale",4374.99,4374.99,31406.04,-86.06959043547039,0.0010861173149655,2.0,2.0,10.0,-80.0,0.0175430902153414,1,1,4.0,-75.0,0.02040399918384,1,1,5.0,-80.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3425752483609349,1,0.24588239255109076,False,30
SPAIN,1901,"Malt extract; flour/groats/meal/starch/malt extract products, no cocoa (or less than 40% by weight) and food preparations of goods of headings 04.01 to 04.04, no cocoa (or less than 5% by weight), wei",4279.78,4279.78,17573.559999999998,-75.64648255675003,0.0010624808656118,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3469527600966643,1,0.1543111038420607,False,19
COLOMBIA,8418,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps other than air conditioning machines of heading no. 8415",3965.0,3965.0,4950.0,-19.8989898989899,0.0009843348564998,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3742160026564934,1,0.33545354259226257,False,84
CHINA,8422,"Dish washing machines; machinery for cleaning, drying, filling, closing, sealing, capsuling or labelling bottles, cans, boxes, bags, etc, machinery for aerating beverages",3947.01,3947.01,40206.7,-90.18320329696294,0.0009798687318924,3.0,3.0,10.0,-70.0,0.0263146353230121,1,1,2.0,-50.0,0.02040399918384,3,3,5.0,-40.0,0.0429676310512747,0,0,0.0,0.0,0.0,-0.34451760691065036,1,0.2820221730618495,False,84
MEXICO,8461,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawing, cutting off and other tools working by removing metal, sintered metal carbides or cermets n.e.c.",3945.4,3945.4,3304.6,19.391151727894457,0.0009794690398069,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.38953948501326063,1,0.6806335929378429,False,84
TURKEY,9999,Commodities not specified according to kind,3940.0,3940.0,196776.08,-97.99772411362191,0.0009781284576568,2.0,2.0,26.0,-92.3076923076923,0.0175430902153414,1,1,14.0,-92.85714285714286,0.02040399918384,1,1,13.0,-92.3076923076923,0.0143225436837582,0,0,4.0,-100.0,0.0,-0.3499918636517875,1,0.350675951776539,False,99
INDIA,9018,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scintigraphic apparatus, other electro-medical apparatus and sight testing instruments",3912.08,3912.08,1597.5,144.88763693270735,0.000971197151429,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.5235928342395367,-1,1.7831718197674873,False,90
DOMINICAN REPUBLIC,7225,"Alloy steel flat-rolled products, of a width 600mm or more",3834.0,3834.0,12953.0,-70.40067937929437,0.0009518133265625,2.0,2.0,4.0,-50.0,0.0175430902153414,1,1,2.0,-50.0,0.02040399918384,1,1,2.0,-50.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.350224305202556,1,0.1082245658475491,False,72
MEXICO,7321,"Stoves, ranges, grates, cookers (those with subsidiary boilers for central heating), barbecues, braziers, gas-rings, plate warmers and similar non-electric domestic appliances and parts, of iron or st",3786.8,3786.8,187844.33000000005,-97.98407543096992,0.0009400956455469,2.0,2.0,76.0,-97.36842105263158,0.0175430902153414,1,1,25.0,-96.0,0.02040399918384,1,1,38.0,-97.36842105263158,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3499918636517875,1,0.35055604248708655,False,73
PANAMA,8528,"Monitors and projectors, not incorporating television reception apparatus; reception apparatus for television, whether or not incorporating radio-broadcast receivers or sound or video recording or rep",3577.4,3577.4,3743.45,-4.435747772776442,0.0008881108488379,1.0,1.0,1.0,0.0,0.0087715451076707,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3777233883311352,1,0.4713044831747723,False,85
SPAIN,3004,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products for therapeutic or prophylactic use, put up in measured doses (incl. those in the form of transdermal",3335.0,3335.0,2759.0,20.877129394708227,0.0008279336056562,2.25,2.25,2.0,12.5,0.0197359764922591,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.39401111452678445,1,0.6936885177766021,False,30
CHINA,6702,"Flowers, foliage and fruit, artificial, and parts thereof; articles made of artificial flowers, foliage or fruit",3080.0,3080.0,6120.0,-49.673202614379086,0.0007646283374576,2.0,2.0,2.0,0.0,0.0175430902153414,1,1,1.0,0.0,0.02040399918384,1,1,1.0,0.0,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3627450857660046,1,0.07387484069555886,False,67
SPAIN,9999,Commodities not specified according to kind,3010.0,3010.0,126459.62,-97.61979357521398,0.0007472504206972,2.0,2.0,30.0,-93.33333333333331,0.0175430902153414,1,1,7.0,-85.71428571428571,0.02040399918384,1,1,16.0,-93.75,0.0143225436837582,0,0,0.0,0.0,0.0,-0.3525715055781218,1,0.3473556765911342,False,99
