country,hs_code,hs2,hs_description,metric,current_value,ytd_value,prior_value,prior_ytd,yoy_pct,mom_pct,trend_3m,trend_12m,is_ath,previous_high,previous_high_year,since_year,in_top_50
FRANCE,7303,73,"Tubes, pipes and hollow profiles, of cast iron",weight_kg,7310.0,7310.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,8536,85,"Electrical apparatus for switching, protecting electrical circuits, for making connections to or in ",weight_kg,13551.46,13551.46,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
FRANCE,9405,94,"Lamps, light fittings; including searchlights, spotlights and parts thereof, n.e.c.; illuminated sig",weight_kg,4953.0,4953.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GHANA,4407,44,"Wood sawn or chipped lengthwise, sliced or peeled, whether or not planed, sanded or end-jointed, of ",weight_kg,24820.0,24820.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
GUATEMALA,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",weight_kg,29120.0,29120.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
GUATEMALA,1703,17,Molasses; resulting from the extraction or refining of sugar,weight_kg,336535.99,336535.99,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
GUATEMALA,4817,48,"Envelopes, letter cards, plain postcards and correspondence cards, of paper, paperboard; boxes, pouc",weight_kg,18058.0,18058.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,2918,29,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, per",weight_kg,104416.0,104416.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,weight_kg,77092.20000000001,77092.20000000001,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,3917,39,"Tubes, pipes and hoses and fittings thereof (for example, joints, elbows, flanges), of plastics",weight_kg,26793.0,26793.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
HAITI,4011,40,"New pneumatic tyres, of rubber",weight_kg,68679.99,68679.99,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,4412,44,"Plywood, veneered panels and similar laminated wood",weight_kg,133680.0,133680.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
HAITI,8702,87,Vehicles; public transport passenger type,weight_kg,11739.99,11739.99,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,1006,10,Rice,weight_kg,4230000.12,4230000.12,2115002.4,2115002.4,100.0,0.0,stable,decreasing,True,2190398.0,2024.0,2020,True
INDIA,2837,28,"Cyanides, cyanide oxides and complex cyanides",weight_kg,47850.0,47850.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,3004,30,"Medicaments; (not goods of heading no. 3002, 3005 or 3006) consisting of mixed or unmixed products f",weight_kg,243947.18,243947.18,40481.06,40481.06,502.62,0.0,stable,decreasing,True,71123.85,2021.0,2020,False
INDIA,3203,32,"Colouring matter of vegetable or animal origin (including dyeing extracts, not animal black); whethe",weight_kg,604800.0,604800.0,41148.0,41148.0,1369.82,0.0,stable,decreasing,True,41148.0,2025.0,2020,True
INDIA,3204,32,Synthetic organic colouring matter and preparations based thereon; synthetic organic products used a,weight_kg,3265423.0,3265423.0,967248.0900000001,967248.0900000001,237.6,0.0,stable,decreasing,True,1899122.0,2022.0,2020,True
INDIA,3304,33,"Cosmetic and toilet preparations; beauty, make-up and skin care preparations (excluding medicaments,",weight_kg,116161.4,116161.4,76152.70999999999,76152.70999999999,52.54,0.0,stable,decreasing,True,76152.70999999999,2025.0,2020,True
INDIA,3306,33,Oral or dental hygiene preparations; including fixative pastes and powders; yarn used to clean betwe,weight_kg,43523.08,43523.08,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,3307,33,"Perfumery, cosmetic or toilet preparations; pre-shave, shaving, after-shave, bath preparations; pers",weight_kg,6204.0,6204.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,5607,56,"Twine, cordage, ropes and cables, whether or not plaited or braided; whether or not impregnated, coa",weight_kg,23008.0,23008.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,6901,69,"Bricks, blocks, tiles and other ceramic goods of siliceous fossil meals (e.g. kieselguhr, tripolite ",weight_kg,2575554.23,2575554.23,1498431.95,1498431.95,71.88,0.0,stable,decreasing,True,1498431.95,2025.0,2020,True
INDIA,7310,73,"Tanks, casks, drums, cans, boxes and similar containers, for any material (excluding compressed or l",weight_kg,17779.0,17779.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8436,84,"Agricultural, horticultural, forestry, poultry-keeping, bee-keeping machinery; including germination",weight_kg,17293.0,17293.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,8506,85,Cells and batteries; primary,weight_kg,80311.0,80311.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDIA,8711,87,"Motorcycles (including mopeds) and cycles; fitted with an auxiliary motor, with or without side-cars",weight_kg,471182.98,471182.98,0.0,0.0,0.0,0.0,stable,decreasing,True,247446.0,2021.0,2020,True
INDIA,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",weight_kg,3912.08,3912.08,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9403,94,"Furniture and parts thereof, n.e.c. in chapter 94",weight_kg,12038.08,12038.08,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9609,96,"Pencils (not of heading no. 9608), crayons, pencil leads, pastels, drawing charcoals, writing or dra",weight_kg,26002.28,26002.28,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDIA,9999,99,Commodities not specified according to kind,weight_kg,247494.72,247494.72,120354.04,120354.04,105.64,0.0,stable,decreasing,True,135295.83000000002,2021.0,2020,True
INDONESIA,3926,39,"Articles of plastics and articles of other materials of heading no. 3901 to 3914, n.e.c. in chapter ",weight_kg,26940.51,26940.51,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
INDONESIA,4820,48,"Registers, account books, diaries and similar; albums for samples or collections, of paper or paperb",weight_kg,96379.52,96379.52,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDONESIA,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",weight_kg,24146.82,24146.82,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
INDONESIA,9999,99,Commodities not specified according to kind,weight_kg,67095.4,67095.4,62276.78,62276.78,7.74,0.0,stable,decreasing,True,62276.78,2025.0,2020,True
IRELAND,0203,02,"Meat of swine; fresh, chilled or frozen",weight_kg,53801.229999999996,53801.229999999996,0.0,0.0,0.0,0.0,stable,decreasing,True,26410.76,2021.0,2020,True
IRELAND,3006,30,Pharmaceutical goods,weight_kg,23336.0,23336.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ISRAEL,7206,72,Iron and non-alloy steel in ingots or other primary forms (excluding iron of heading no. 7203),weight_kg,26260.7,26260.7,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",weight_kg,261690.0,261690.0,54980.0,54980.0,375.97,0.0,stable,decreasing,True,54980.0,2025.0,2020,True
ITALY,2106,21,Food preparations not elsewhere specified or included,weight_kg,17355.0,17355.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4011,40,"New pneumatic tyres, of rubber",weight_kg,5880.0,5880.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
ITALY,4819,48,"Cartons, boxes, cases, bags and the like, of paper, paperboard, cellulose wadding or fibres; box fil",weight_kg,14903.0,14903.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,8428,84,"Lifting, handling, loading or unloading machinery; n.e.c. in heading no. 8425, 8426 or 8427 (e.g. li",weight_kg,80700.0,80700.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
ITALY,8502,85,Electric generating sets and rotary converters,weight_kg,10740.0,10740.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAMAICA,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",weight_kg,9707.28,9707.28,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,8502,85,Electric generating sets and rotary converters,weight_kg,12870.0,12870.0,0.0,0.0,0.0,0.0,stable,decreasing,True,12275.0,2024.0,2020,False
JAPAN,8708,87,"Motor vehicles; parts and accessories, of heading no. 8701 to 8705",weight_kg,26190.0,26190.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
JAPAN,9999,99,Commodities not specified according to kind,weight_kg,83707.6,83707.6,0.0,0.0,0.0,0.0,stable,decreasing,True,9545.0,2024.0,2020,True
LATVIA,9999,99,Commodities not specified according to kind,weight_kg,4620.0,4620.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
LEBANON,2009,20,"Fruit juices (including grape must) and vegetable juices, unfermented, not containing added spirit; ",weight_kg,20889.0,20889.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1602,16,"Prepared or preserved meat, meat offal or blood",weight_kg,16982.56,16982.56,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",weight_kg,4189.0,4189.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,2203,22,Beer made from malt,weight_kg,51579.68,51579.68,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
MEXICO,3302,33,Odoriferous substances and mixtures (including alcoholic solutions) with a basis of one or more of t,weight_kg,6480.0,6480.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,3303,33,Perfumes and toilet waters,weight_kg,6353.0,6353.0,0.0,0.0,0.0,0.0,stable,decreasing,True,4344.0,2023.0,2020,False
MEXICO,3808,38,"Insecticides, rodenticides, fungicides, herbicides, anti-sprouting products, plant growth regulators",weight_kg,17201.4,17201.4,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8421,84,"Centrifuges, including centrifugal dryers; filtering or purifying machinery and apparatus for liquid",weight_kg,8577.0,8577.0,4461.5,4461.5,92.24,0.0,stable,decreasing,True,4461.5,2025.0,2020,False
MEXICO,8461,84,"Machine-tools; for planing, shaping, slotting, broaching, gear cutting and grinding, finishing, sawi",weight_kg,3945.4,3945.4,0.0,0.0,0.0,0.0,stable,decreasing,True,1929.6,2021.0,2020,False
MEXICO,8515,85,Animal or vegetable fats and oils and their cleavage products; prepared animal fats; animal or veget,weight_kg,1043.0,1043.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,8516,85,"Electric water, space, soil heaters; electro-thermic hair-dressing apparatus; hand dryers, irons; el",weight_kg,9053.0,9053.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
MEXICO,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",weight_kg,24761.0,24761.0,0.0,0.0,0.0,0.0,stable,decreasing,True,8329.34,2021.0,2020,True
MOROCCO,0405,04,Butter and other fats and oils derived from milk; dairy spreads,weight_kg,23551.0,23551.0,23277.94,23277.94,1.17,0.0,stable,decreasing,True,23277.94,2025.0,2020,False
NETHERLAND ANTILLES,2709,27,Petroleum oils and oils obtained from bituminous minerals; crude,weight_kg,6264943.0,6264943.0,0.0,0.0,0.0,0.0,stable,decreasing,True,6243301.0,2023.0,2020,True
NETHERLAND ANTILLES,8702,87,Vehicles; public transport passenger type,weight_kg,600.0,600.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
NETHERLANDS,0203,02,"Meat of swine; fresh, chilled or frozen",weight_kg,1071870.1,1071870.1,252490.4,252490.4,324.52,0.0,stable,decreasing,True,308329.78,2021.0,2020,True
NETHERLANDS,0406,04,Cheese and curd,weight_kg,64637.42,64637.42,18157.59,18157.59,255.98,0.0,stable,decreasing,True,31406.809999999998,2022.0,2020,False
NETHERLANDS,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",weight_kg,556143.0,556143.0,58086.4,58086.4,857.44,0.0,stable,decreasing,True,495859.0,2023.0,2020,True
NETHERLANDS,2203,22,Beer made from malt,weight_kg,243474.0,243474.0,224243.2,224243.2,8.58,0.0,stable,decreasing,True,224243.2,2025.0,2020,True
NETHERLANDS,4809,48,"Carbon paper, self copy paper, and other copying or transfer papers (including coated or impregnated",weight_kg,24556.0,24556.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
NETHERLANDS,4901,49,"Printed books, brochures, leaflets and similar printed matter, whether or not in single sheets",weight_kg,23500.0,23500.0,2305.0,2305.0,919.52,0.0,stable,decreasing,True,8000.0,2023.0,2020,False
NETHERLANDS,6309,63,Textiles; worn clothing and other worn articles,weight_kg,27900.0,27900.0,0.0,0.0,0.0,0.0,stable,decreasing,True,27035.0,2022.0,2020,True
NETHERLANDS,7612,76,"Aluminium casks, drums, cans, boxes etc (including rigid, collapsible tubular containers), for mater",weight_kg,202007.97000000003,202007.97000000003,0.0,0.0,0.0,0.0,stable,decreasing,True,110583.0,2022.0,2020,False
NETHERLANDS,8716,87,"Trailers and semi-trailers; other vehicles, not mechanically propelled; parts thereof",weight_kg,20711.0,20711.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
NETHERLANDS,9018,90,"Instruments and appliances used in medical, surgical, dental or veterinary sciences, including scint",weight_kg,9225.7,9225.7,0.0,0.0,0.0,0.0,stable,decreasing,True,2579.0,2022.0,2020,False
NORWAY,1517,15,Margarine; edible mixtures or preparations of animal or vegetable fats or oils or of fractions of di,weight_kg,134940.0,134940.0,107952.0,107952.0,25.0,0.0,stable,decreasing,True,107952.0,2025.0,2020,False
OMAN,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",weight_kg,88839.8,88839.8,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PAKISTAN,1704,17,"Sugar confectionery (including white chocolate), not containing cocoa",weight_kg,112820.0,112820.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PAKISTAN,5603,56,"Nonwovens; whether or not impregnated, coated, covered or laminated",weight_kg,49551.0,49551.0,0.0,0.0,0.0,0.0,stable,decreasing,True,15111.0,2022.0,2020,True
PANAMA,0703,07,"Onions, shallots, garlic, leeks and other alliaceous vegetables; fresh or chilled",weight_kg,174400.0,174400.0,0.0,0.0,0.0,0.0,stable,decreasing,True,81150.0,2022.0,2020,True
PANAMA,1301,13,"Lac; natural gums, resins, gum-resins and oleoresins (for example, balsams)",weight_kg,15330.0,15330.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,1509,15,"Olive oil and its fractions; whether or not refined, but not chemically modified",weight_kg,54000.0,54000.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,1511,15,"Palm oil and its fractions; whether or not refined, but not chemically modified",weight_kg,127300.0,127300.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,1701,17,"Cane or beet sugar and chemically pure sucrose, in solid form",weight_kg,1178320.0,1178320.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,1905,19,"Bread, pastry, cakes, biscuits, other bakers' wares, whether or not containing cocoa; communion wafe",weight_kg,24876.0,24876.0,21818.0,21818.0,14.02,0.0,stable,decreasing,True,21818.0,2025.0,2020,True
PANAMA,2811,28,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 28,weight_kg,75200.0,75200.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,2918,29,"Acids; carboxylic acid with additional oxygen function and their anhydrides, halides, peroxides, per",weight_kg,24894.0,24894.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,4011,40,"New pneumatic tyres, of rubber",weight_kg,64394.16,64394.16,0.0,0.0,0.0,0.0,stable,decreasing,True,11637.0,2021.0,2020,True
PANAMA,4818,48,"Toilet paper, width 36cm or less or cut to size/shape; handkerchiefs, tissues, towels, serviettes, b",weight_kg,26384.61,26384.61,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,6309,63,Textiles; worn clothing and other worn articles,weight_kg,76655.56,76655.56,13379.8,13379.8,472.92,0.0,stable,decreasing,True,54732.81,2021.0,2020,True
PANAMA,7010,70,"Carboys, bottles, flasks, jars, pots, phials, ampoules, containers of glass of a kind used for the c",weight_kg,256377.0,256377.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,7311,73,"Containers for compressed or liquefied gas, of iron or steel",weight_kg,56253.0,56253.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8418,84,"Refrigerators, freezers and other refrigerating or freezing equipment, electric or other; heat pumps",weight_kg,34417.0,34417.0,0.0,0.0,0.0,0.0,stable,decreasing,True,14642.0,2024.0,2020,False
PANAMA,8474,84,"Machinery for sorting, screening, separating, washing, crushing, grinding, mixing or kneading earth,",weight_kg,16678.91,16678.91,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8504,85,"Electric transformers, static converters (e.g. rectifiers) and inductors",weight_kg,26232.0,26232.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8509,85,"Electro-mechanical domestic appliances; with self-contained electric motor, other than vacuum cleane",weight_kg,10568.0,10568.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,8518,85,"Microphones and their stands; loudspeakers, mounted or not in their enclosures; headphones and earph",weight_kg,6523.8,6523.8,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,False
PANAMA,9619,96,"Sanitary towels (pads) and tampons, napkins and napkin liners for babies and similar articles, of an",weight_kg,15979.32,15979.32,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
PANAMA,9999,99,Commodities not specified according to kind,weight_kg,272627.74,272627.74,164678.21,164678.21,65.55,0.0,stable,decreasing,True,223967.58,2022.0,2020,True
PERU,0207,02,"Meat and edible offal of poultry; of the poultry of heading no. 0105, (i.e. fowls of the species Gal",weight_kg,28080.0,28080.0,0.0,0.0,0.0,0.0,stable,decreasing,True,0.0,,2020,True
